sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,alpha,scaling,clip,lambda_,lambda_rd,anis_param,zeta
22,28.228857106768373,0.9489101602297499,0.0014749424299225211,0.009669908322393894,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
23,35.60928890914744,0.9580510458356333,0.0002742970536928624,0.006807154044508934,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
24,34.24910414015619,0.9484607577554581,0.00037436981801874936,0.008974540047347546,0.35,1.0,1.0,True,10,0.0001,0.001,0.9
25,40.40899597806185,0.9659445472792083,9.056963608600199e-05,0.0032508564181625843,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
26,33.22311801105274,0.9412346606991485,0.0003965746145695448,0.008602789603173733,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
27,39.05981147521948,0.9854053126492367,0.0001240225974470377,0.004666009917855263,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
28,30.841526491671697,0.9278058935364303,0.0007188188028521836,0.01303789485245943,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
29,38.695163386661385,0.9912007232845383,0.00013488359400071204,0.006818391848355532,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
30,25.389418318160388,0.9411544818777141,0.0028866638895124197,0.005977980326861143,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
31,19.212147952166102,0.8040741988078939,0.011875119060277939,0.01383441686630249,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
32,38.796208239239284,0.9787194300577491,0.00013180015957914293,0.004408258479088545,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
33,39.52150790605759,0.9910875581766183,0.00011154469393659383,0.007645284291356802,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
34,37.94020451252374,0.9684342367207426,0.00016044810763560236,0.004970712587237358,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
35,21.366388963836762,0.8087810404969403,0.007290986366569996,0.014680419117212296,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
36,36.13466771838223,0.9792777746915817,0.00023855376639403403,0.004216654226183891,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
37,24.556528400968705,0.9414795952338737,0.0034871669486165047,0.008296509273350239,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
38,32.727622043959435,0.9581854829355168,0.0005278457538224757,0.006982611957937479,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
39,27.52295139652118,0.9530289285230932,0.0017575907986611128,0.014747456647455692,0.35,1.0,1.0,True,10,0.0001,0.0004641588833612,0.9
40,27.357864945876575,0.9471255119263327,0.0018345809075981379,0.007267914712429047,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
41,26.563990912814887,0.9369643923678264,0.0021933529060333967,0.010638742707669735,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
42,43.1009335742955,0.970959544520137,4.8625763156451285e-05,0.006345600821077824,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
43,37.41911411785048,0.9602473745866457,0.00018079906294588,0.009078886359930038,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
44,28.8111250721543,0.9389012595110018,0.0012724145781248808,0.007312706671655178,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
45,37.98606694038484,0.9770500924980309,0.00015467316552530974,0.003855167655274272,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
46,33.73600486461715,0.9720939118242116,0.0004102025704924017,0.005664695054292679,0.35,1.0,1.0,True,10,0.0001,0.0004641588833612,0.9
47,27.426994123782933,0.9481897364775155,0.001782790059223771,0.008639493025839329,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
48,34.201239454716514,0.9818062641118702,0.00037828306085430086,0.009030097164213657,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
49,23.182083023579985,0.8998309215956648,0.004789208061993122,0.010582809336483479,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
50,34.03093759885461,0.9465344320325291,0.0003531363036017865,0.00654629385098815,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
51,36.26870280183316,0.9642719761752,0.0002348271373193711,0.003951722290366888,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
52,36.33731372373837,0.9605749742396107,0.00018150727555621415,0.0038959584198892117,0.35,1.0,1.0,True,10,0.0001,0.001,0.9
53,27.65072034704449,0.9411832180154828,0.0017156695248559117,0.006484685465693474,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
54,31.756110265328598,0.9799954428638344,0.0006667844136245549,0.006247701123356819,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
55,37.100292808730835,0.9650392134753666,0.00019328464986756444,0.0050678737461566925,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
56,31.72775179633191,0.9573819137978972,0.0006673338357359171,0.005417916923761368,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
57,37.23578454683278,0.9722439944128995,0.000141680589877069,0.006941281259059906,0.35,1.0,1.0,True,10,0.0001,0.001,0.9
58,24.185885438916568,0.8800326620485207,0.003813160816207528,0.010028176940977573,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
59,32.85448554627469,0.9838544244275373,0.0005180332227610052,0.009290558286011219,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
60,36.54448950302135,0.9678096646910113,0.0002097208780469373,0.004535164684057236,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
61,24.661110781727274,0.9075119800402391,0.0031389156356453896,0.00684188399463892,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
62,25.821191761766926,0.9393608559263482,0.002613597782328725,0.007069975603371859,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
63,21.592041824924202,0.8370128357853842,0.0068763489834964275,0.009938191622495651,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
64,21.452922565512537,0.8785266211016767,0.007151435595005751,0.010003158822655678,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
65,34.24393248605517,0.9765925442471224,0.00036880437983199954,0.004993969574570656,0.35,1.0,1.0,True,10,0.0001,0.01,0.9
66,29.35979090896812,0.9651360515316697,0.0011580241844058037,0.007118407171219587,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
67,32.09530935329517,0.9517715489962768,0.0005581952864304185,0.008264427073299885,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
68,36.321689113035525,0.9649509015205721,0.0001996003556996584,0.005490098614245653,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
69,27.532370019968777,0.9622957070191824,0.0017534609651193023,0.008882158435881138,0.35,1.0,1.0,True,10,0.0001,0.0004641588833612,0.9
70,28.233269079662627,0.9660751728881132,0.0015002922154963017,0.004420486278831959,0.35,1.0,1.0,True,10,0.0001,0.0464158883361277,0.9
71,21.99370396608336,0.8330453248947494,0.0060759116895496845,0.014373569749295712,0.35,1.0,1.0,True,10,0.0001,0.0046415888336127,0.9
72,42.19781481681658,0.9955294951258306,6.025341644999571e-05,0.006568570155650377,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
73,20.466534584690592,0.8589752758248534,0.008830437436699867,0.007193026598542929,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
74,26.135467141012896,0.857208632233963,0.0023736797738820314,0.013769825920462608,0.35,1.0,1.0,True,10,0.0001,0.0021544346900318,0.9
75,21.448537419699125,0.8506281729013889,0.00714915432035923,0.007064188364893198,0.35,1.0,1.0,True,10,0.0001,0.0215443469003188,0.9
