sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,alpha_init,reg_fct_type,sampling_param,best_anis_param,best_anis_idx,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
850,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.00046415888336127773,2,100000,82.48119139671326,30.2543955110604,0.9040465821160691,0.0009150273066503756,29.54941718291579,0.9285886856093657,0.0010762963995895138,0.04076703046396099
851,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.24409198760986,35.31794777656502,0.9481845998713572,0.00029342387934179796,35.640888940722284,0.9726772146838031,0.0002723963840287059,0.03051548511289195
852,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.29751515388489,31.516500998828768,0.9094007646623828,0.00031708859630739743,33.4944058939345,0.9477409926329906,0.00020108984249180326,0.03244245942021143
853,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.0001,0,100000,82.89012908935547,25.317923856105175,0.8709823904682469,0.002885866373613491,27.233648675691082,0.9100613296037496,0.0018565375422808343,0.04547440226001174
854,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,82.12652468681335,35.62472303245846,0.9715606193649737,0.00027336355054076894,34.482806742749126,0.9710665462642429,0.0003555758325427513,0.03160113780582379
855,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.001,3,100000,82.10530734062195,28.902655927548615,0.9055782304569676,0.00128247499613526,27.023667938400592,0.8941721695009591,0.001976731602642797,0.040717123213590986
856,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,81.88304543495178,35.2140342190093,0.9588054365237085,0.0003003401357996688,36.49515052058883,0.9843230833089083,0.0002236154171440341,0.02764287262862967
857,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,82.15460300445557,31.79226230558109,0.8987371364159906,0.0006570550870358793,31.527547306672993,0.8948247882183795,0.0006983502322581436,0.03219623811104906
858,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.72984099388123,37.34720559554097,0.9744412774136085,0.0001839513939545508,38.24097688564409,0.984824606855044,0.00014973590582071053,0.029629950684208546
859,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,81.72635006904602,30.91262713905011,0.9261303938100538,0.0008080763218788817,31.111567965241047,0.9566635140133414,0.0007718951260827163,0.0377138450920504
860,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,81.78207397460938,30.64288306504058,0.9540258238351325,0.000860668701739448,30.364096006963045,0.957498847461195,0.0009177295502747451,0.03400987762608202
861,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.001,3,100000,82.13011598587036,30.986139885912838,0.9263310482741578,0.0007469968280098704,30.180002065618137,0.9265397845165512,0.0008993578706378273,0.03422015690343531
862,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.001,3,100000,82.70722317695618,32.31686317875236,0.8716585000660657,0.0005675179682441395,31.111940652350825,0.8792539867090077,0.0007489828422481855,0.03650922865250469
863,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.00046415888336127773,2,100000,82.09969830513,27.22877036026499,0.8997482840695248,0.0018594221265711885,26.08962181475444,0.870142007277083,0.002417090153489971,0.04166180308123939
864,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,82.47625088691711,30.36517753044538,0.9150466370232812,0.000898535908097754,31.666919113778533,0.955146560867406,0.0006658268111784001,0.034220241976046756
865,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.01,6,100000,82.44638419151306,29.43220031427117,0.9273504051613594,0.0011387195960962538,29.243206400531164,0.9352910711901292,0.001189367825289563,0.03423388638862787
866,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.735759973526,34.04390259792747,0.974171425441765,0.0003939268796140149,32.20560197765735,0.9447240276729356,0.0006015139142945947,0.034868279595511815
867,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.046415888336127774,8,100000,82.2082576751709,38.731562650732485,0.9788238749085105,0.00013375382195335097,38.530819493097155,0.9854893703122828,0.00014008141383059313,0.02851742958211856
868,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,82.09271359443665,24.381799023485332,0.850030067262695,0.0035603347184326724,23.727609058248817,0.8529186290824214,0.004139137234558351,0.03678046420501297
869,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.579416513443,37.87459500576213,0.9806105434788855,0.00016289376515110898,36.71663851139727,0.9752190984182378,0.00021266700317729758,0.030450122706139057
870,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.74230456352234,35.999144118038515,0.9728854867660287,0.0002511444444134186,36.18007582179379,0.9793080940183426,0.00024089645285727218,0.02948485157762332
871,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,82.5963888168335,26.67852107643926,0.8650360713239473,0.0021381622633437746,26.12147250415818,0.8703115867220867,0.00243077923431602,0.03793238760413401
872,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.01,6,100000,82.18481183052063,30.543808885090492,0.9506671657237893,0.0008802562012966354,29.527415650825702,0.9497146037660802,0.0011123678204698472,0.034841682062984124
873,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,81.95954036712646,35.14173628606581,0.9670319273705944,0.0003052334130783591,32.63352082155055,0.9516386146558865,0.0005438180513965927,0.03231713515627282
874,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.001,3,100000,82.46646976470947,29.87763651805022,0.85696587188396,0.0009535497287715257,28.063699477220354,0.8264831232877277,0.0014478949422144318,0.03536789179468466
875,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,81.85280799865723,29.5036492035559,0.9495498723320372,0.0011176884835950478,28.926044773928716,0.9378678530310575,0.0012766775427625365,0.031832493923154175
876,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,82.36162853240967,29.755422501526915,0.9264680189676013,0.001051474018872419,28.84309282418023,0.9268738956059124,0.0012972734018903327,0.03870323280965325
877,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.77917647361755,34.55287990845564,0.9640995729492512,0.0003503643496186919,34.214765286009296,0.9770683054428793,0.00037873145081076105,0.032090755373650734
878,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,83.98400521278381,31.142026511846296,0.9425223889419765,0.0007071176442753587,29.383851870971583,0.9373390351343446,0.0010600079882975828,0.03460406354537863
879,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.42394948005676,37.044766451851025,0.9771920920227343,0.00019739386672709252,38.32742404404214,0.989452960985252,0.0001469155939598894,0.027362317238722587
880,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,82.19369912147522,28.540605117081448,0.903576464135684,0.0013438890360478347,28.128214958377562,0.919880376640214,0.0014777549633252522,0.033332049540558774
881,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.01,6,100000,82.23950028419495,27.096167616008124,0.8676203873905511,0.0016358075664029753,26.296651101574607,0.8561018705397615,0.001966454327974364,0.030137885482500373
882,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.00046415888336127773,2,100000,82.5853943824768,29.9354984120118,0.9278004424640545,0.0009259358598420177,28.85714408252763,0.9009561938868349,0.001186906031555036,0.033160345988367056
883,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,82.76870226860046,28.193672683962188,0.8630272542013921,0.001509896952539317,27.53801667031231,0.8998867550351539,0.0017559530912815387,0.04619816144717048
884,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.01,6,100000,82.82912683486938,30.479267509889265,0.937516592037668,0.0008938727104713583,30.456145576160793,0.9473510428641714,0.000898644399457695,0.03735569940968432
885,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.001,3,100000,82.18498873710632,28.85707164535833,0.8750173696830226,0.001253459765477091,26.902403239857566,0.852729972737646,0.0019659715951554726,0.04501506368187266
886,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.00046415888336127773,2,100000,82.50100302696228,26.745388806336212,0.9228616259128151,0.0021073808169371705,26.797245748737943,0.9373465824560869,0.0020823672659159385,0.0391720151114317
887,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.046415888336127774,8,100000,82.26369976997375,36.18503963453946,0.9662036096262372,0.00024054352546286082,36.1614162792995,0.9897722516024225,0.0002418555218661108,0.026897290164529738
888,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.0445704460144,36.73986381745839,0.9732148587724339,0.0002116217879644559,34.57467697526398,0.9659731046396519,0.0003484007358352595,0.03379697249206739
889,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.55477714538574,26.578994593303648,0.8769581945986246,0.0021654614925484036,26.167025437487244,0.883597219955951,0.0023809341316421095,0.0321932152558736
890,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.04982900619507,38.8284319972081,0.982777092860587,0.00013057575861930498,36.579296171082866,0.984847013588676,0.00021916749320992362,0.027137818940692473
891,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.00673151016235,37.662586381888914,0.9824050100229507,0.0001710332242321791,36.2204575666865,0.9869890224151759,0.0002383929261572381,0.026447619116098706
892,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.0001,0,100000,82.67380547523499,26.35953872123079,0.8939838192751742,0.0022881736387924826,26.193215713457633,0.9026669183332409,0.002377504122857786,0.03797555187297343
893,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,82.15870189666748,27.86515360280893,0.9149606144258117,0.001630250440823888,28.081653948913754,0.9362155278896265,0.001550973193589019,0.03617618261632554
894,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.43677854537964,33.848984340377406,0.9755243395686201,0.00041183225892765086,32.894550072685256,0.9766468243847632,0.0005130548397855295,0.030528095663749043
895,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,81.92181324958801,34.68905355216633,0.9421228646139055,0.0003393810872894106,35.29900702717604,0.9741515241825197,0.00029491189461048044,0.036021606787927894
896,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.32744574546814,28.485945627771926,0.8586425872052749,0.0013289941134211215,29.491401432849266,0.9169016261953088,0.001054332215627649,0.033547320471204456
897,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.0001,0,100000,82.35503792762756,23.09660619410593,0.8235792767600613,0.003631617397031039,25.932128882501605,0.8867078763935554,0.0018903743640016478,0.036970827889270495
898,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.08430004119873,36.512361082809406,0.9686663627077814,0.00022285048337178481,37.312051140511244,0.9880031509541355,0.000185372187398687,0.02718247870170431
899,0.5,False,1.0,1.0,0.5,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.22773051261902,34.637415917957,0.9511604362588284,0.00034361538461819224,36.001520216303206,0.9829897531311932,0.00025099332411649756,0.03350173862888119
