sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,alpha_init,reg_fct_type,sampling_param,best_anis_param,best_anis_idx,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
250,0.35,True,295.1544431775161,269.0239032591305,0.29004660137706206,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,78.17733764648438,37.90110764683987,0.9697963652135508,14.106590021375547,37.811155584892134,0.983832610979642,14.40181576309891,8.099206273705596
251,0.35,True,385.71263087332335,270.9014478826477,0.40258176124198314,0.1,0.01,anisotropic,0.0125,0.001,3,100000,80.34211707115173,31.916846779501185,0.9026710190451849,82.77588327721031,28.825178269248944,0.9091746823017762,168.68275081161403,10.942299237150964
252,0.35,True,851.2855348453401,570.8993757708683,0.362010641175926,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,78.42870211601257,21.921861795152893,0.7831313603678067,4603.072033825096,21.525218393496736,0.7667041186556125,5043.26874524154,27.997471962890643
253,0.35,True,317.6050831511214,284.55071252915025,0.24682033687682395,0.1,0.01,anisotropic,0.0125,0.00046415888336127773,2,100000,78.76178860664368,32.16458781682752,0.914960451892515,60.10233025441335,30.121435070481656,0.8960901652758454,96.20698069018782,8.833414197970274
254,0.35,True,170.32325393940638,211.85939598166084,0.1750285158730531,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,78.58436465263367,28.303134933674755,0.9579122346931233,42.61007556162773,25.485478294139114,0.9134766037206986,81.52258988781874,6.556808414159954
255,0.35,True,557.2444611958919,240.13720570982076,0.6229556534919591,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,78.42016935348511,26.049504938667916,0.8691426775196827,595.6061279814046,26.831428378928734,0.9068091448583496,497.4699057277048,8.807793965430928
256,0.35,True,936.2186193866202,1241.1630176902024,0.3320418798343149,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,79.54649066925049,31.869584278153816,0.944330673410333,465.53564759617876,26.047926145262043,0.8410966779273337,1778.7657364314803,33.9979590823552
257,0.35,True,696.333766878298,664.2815409074894,0.37991425431411496,0.1,0.01,anisotropic,0.0125,0.01,6,100000,79.9123170375824,33.60944858718515,0.9620934929007896,211.05037994482296,32.320537843580325,0.974425217980747,283.9731066914851,20.901776134561374
258,0.35,True,570.4911089192756,515.1562573958265,0.35847009993182405,0.1,0.01,anisotropic,0.0125,0.001,3,100000,79.03070735931396,29.516542926557786,0.8882398292633462,344.94785748638446,26.859920591635074,0.9151045163851311,635.9393305029862,22.167033414226072
259,0.35,True,98.07931727699777,147.14860734748032,0.2723499719872494,0.1,0.01,anisotropic,0.0125,0.01,6,100000,78.70331835746765,26.48412508886021,0.8830671801457433,21.02080723033147,23.436865233086692,0.8533579939167909,42.40092930273663,4.855923930221213
260,0.35,True,615.3922194724705,759.9259121965962,0.2896845494175033,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,78.22221851348877,38.002072489648434,0.9760155051620997,59.90432553782931,32.632554667609924,0.9707153823088288,206.25760237282728,22.78209221268916
261,0.35,True,990.063796254159,748.6393390953201,0.49553924673073546,0.1,0.01,anisotropic,0.0125,0.001,3,100000,80.1315131187439,36.87200938016658,0.9385009838324698,200.6401737738685,30.071802744664275,0.8972846897321638,960.3699418842353,26.95386202609614
262,0.35,True,140.9439312212875,162.54590676964298,0.19021404765971803,0.1,0.01,anisotropic,0.0125,0.046415888336127774,8,100000,77.94956946372986,29.565661670592178,0.9160742601998013,19.534472360873437,27.392246940205908,0.900506618031896,32.22130739697802,5.024824821913634
263,0.35,True,518.811322711373,510.4214335015718,0.33600204093119995,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,78.64766049385071,27.956617013406877,0.9432504231960586,430.4082009778107,27.17380253754156,0.9519663039086506,515.4208530084801,18.26275991297114
264,0.35,True,877.4956988560275,961.1372103490608,0.23249229066011576,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,78.03018593788147,29.426324136234943,0.9663519820454073,877.6429244863047,29.1377895964824,0.966988692363637,937.9319064698456,28.605748044437643
265,0.35,True,741.0278491364502,529.765887175707,0.4330232549611086,0.1,0.01,anisotropic,0.0125,0.001,3,100000,78.89350986480713,33.34644296865808,0.9304027937625236,250.9546349460853,30.944809372325217,0.9208885272343598,436.27324567207114,19.73134941435535
266,0.35,True,697.3187252542727,1063.8909795346297,0.1462554904405617,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,83.94015192985535,28.249030544491166,0.9290303468058526,726.9707897630682,24.03393198883977,0.9018744886184344,1918.7872168623012,38.27672615360245
267,0.35,True,702.7815999031221,584.2801206570045,0.3337152355561922,0.1,0.01,anisotropic,0.0125,0.001,3,100000,82.3499083518982,27.34664532838725,0.8873505762038361,867.5093092995738,26.30028386550122,0.8931561931970546,1103.8505801133576,20.8801871310934
268,0.35,True,360.13166006853544,331.8488749748327,0.3745216101409909,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,80.5249571800232,32.43148218950533,0.9716180883133486,74.04998803173577,31.927335920683607,0.9798050075832095,83.16481380832316,10.907833573244073
269,0.35,True,294.2982524202289,562.9548866252308,0.19923851574207865,0.1,0.01,anisotropic,0.0125,0.01,6,100000,85.07461500167847,25.826295973031055,0.8788838873627278,205.3649816478373,21.852032729874065,0.8082988470756265,512.8055478678193,17.395692111569034
270,0.35,True,809.5517943230351,895.7095514036093,0.18436883819127894,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,78.27487373352051,25.685521062857898,0.9080569672521929,1764.1092840980134,24.29766480727003,0.9074189954604025,2428.34904386693,33.65598938824122
271,0.35,True,810.3032812845016,745.9399105235897,0.20842983877315266,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,80.52690482139587,30.911045563524496,0.9147852828001338,528.2129188924059,26.463509632301623,0.8687230405864269,1470.8304488909998,33.13734821076827
272,0.35,True,867.2052462615236,1045.9209965889036,0.21230519264933942,0.1,0.01,anisotropic,0.0125,0.01,6,100000,78.7921667098999,23.64258041416921,0.7969932506556635,3176.038999670519,21.561264803998505,0.7538560919920053,5128.819176061595,43.497612228374464
273,0.35,True,913.3273120039148,1013.5762613931084,0.26607096699949606,0.1,0.01,anisotropic,0.0125,0.001,3,100000,79.00984573364258,33.8732927290184,0.9529413551109537,341.0512946575133,25.23650040531818,0.8635732272033173,2491.718260098038,37.703436087597865
274,0.35,True,511.83105646207684,674.0679856604454,0.2635936825993659,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,78.69238948822021,26.23923379617721,0.8723810739775806,614.7795154880748,21.765645375227216,0.8255386123367244,1722.178766936609,26.653918416828805
275,0.35,True,502.0147783925124,461.2128352023501,0.3971912210580344,0.1,0.01,anisotropic,0.0125,0.046415888336127774,8,100000,79.5474681854248,18.372475226387543,0.8104753762930051,3651.841587389358,18.739270919521765,0.827713749507508,3356.0804332807847,12.698463809637511
276,0.35,True,798.4968837878084,877.5652749051936,0.1791963153500253,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,78.7220892906189,34.14556804116707,0.9501925343867847,243.0726864874545,29.095678762062526,0.8969782894346223,777.5442048065694,27.481211839707044
277,0.35,True,650.3139668469873,691.492416114238,0.213194580354449,0.1,0.01,anisotropic,0.0125,0.01,6,100000,78.57236742973328,27.39975888120547,0.8922177316021969,761.9639889615481,27.23885440483365,0.9207832159768217,790.7239520743068,20.30346781997543
278,0.35,True,702.2649103804456,563.7844202097051,0.34938916012652593,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,78.80820512771606,32.63200988731384,0.9257556048449209,259.9197452694901,30.46167418211915,0.9280837685006766,428.4230643530494,20.933200514550524
279,0.35,True,795.996876766665,829.0340769421897,0.30801356129043944,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,78.70963597297668,23.813362582509576,0.8911419992679869,2624.9039712043555,21.747376917551428,0.8509236477329997,4223.8840359775195,32.47785065715125
280,0.35,True,890.1153364757487,737.5685375838598,0.3668736620670563,0.1,0.01,anisotropic,0.0125,0.001,3,100000,78.97417736053467,31.7271874877503,0.9398985569712325,488.2447744958672,27.593067054856284,0.8995516866612966,1264.8809364195797,27.090167463617504
281,0.35,True,338.65716169468425,591.309068426055,0.13023734752865596,0.1,0.01,anisotropic,0.0125,0.01,6,100000,79.75776648521423,22.57117732178097,0.9026727597253859,633.232402563911,23.16494514708802,0.897582393161825,552.3143755517302,15.537518944105514
282,0.35,True,376.2073696873041,447.75719208732744,0.20996206250457952,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,79.49874329566956,33.02019822638678,0.9342504894872241,70.5855912323574,21.811762049708,0.7035548531228577,932.3085658193671,19.26480086551123
283,0.35,True,94.88795790102813,99.95301818025138,0.34846797599110385,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,80.06040072441101,34.06952936087103,0.9815769848913576,3.5246713764518716,30.124561404002854,0.9659211598137896,8.742093102106484,3.0655312327378255
284,0.35,True,578.7018608551778,529.7456230058677,0.20326665701873012,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,78.11691069602966,26.483230824004487,0.8785171062867841,741.6803842492932,26.726322809245456,0.9076083348029266,701.3060646520121,18.899542474328666
285,0.35,True,36.906331522945344,20.668526247216242,0.3961762406146603,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,78.30296206474304,25.756558297343446,0.8935967541595237,3.5451094010694444,24.895708371681124,0.899665127839219,4.322297289075568,0.7531235471033294
286,0.35,True,466.1324201143277,598.974001405191,0.26303779382989556,0.1,0.01,anisotropic,0.0125,0.01,6,100000,78.91692876815796,32.01330554035561,0.9325435912681523,136.25715850862952,25.74557296725761,0.8970353000791591,576.942570665147,20.95667705575547
287,0.35,True,543.1019900728691,545.2559047114639,0.33263147403038107,0.1,0.01,anisotropic,0.0125,0.01,6,100000,78.78529214859009,33.17400204305248,0.9564653602137481,141.21326251884227,29.874983190383514,0.9393468941901132,301.8404030610035,15.608822165108265
288,0.35,True,287.25471087615614,404.2268545908044,0.21207370630995606,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,78.16183662414551,32.00406204834319,0.9519391421766465,51.71499634812758,26.265380461338204,0.8920427325535139,193.85841475852877,11.757413899833178
289,0.35,True,591.2424273084417,866.2895181625348,0.14241667889606652,0.1,0.01,anisotropic,0.0125,0.00046415888336127773,2,100000,79.22320079803467,26.216896110093586,0.8450361793406014,818.9831215844041,20.924808627349645,0.8097254368106794,2770.025070696309,36.2296930597126
290,0.35,True,31.46974968911038,32.209349112707876,0.21741438087546494,0.1,0.01,anisotropic,0.0125,0.046415888336127774,8,100000,78.18982267379761,35.70010388303088,0.9725052539854344,0.2663516465327074,35.14981553622346,0.9820694147833472,0.3023320720485133,0.8105652717617747
291,0.35,True,38.3108405604652,30.494032660519423,0.2837788472977073,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,78.92028760910034,21.98869551998505,0.8218523754685785,9.199445834162407,22.339250864750973,0.8702642748114108,8.486060666043318,1.111101708006394
292,0.35,True,822.7779600989986,649.113151305024,0.3316816564972787,0.1,0.01,anisotropic,0.0125,0.001,3,100000,78.59680962562561,24.21831797904475,0.8764544786688638,2493.904258041099,23.809939081595406,0.9019439555247962,2739.792462066791,24.54904939230507
