sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,alpha_init,reg_fct_type,sampling_param,best_anis_param,best_anis_idx,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
350,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,84.97684454917908,40.86138182598268,0.9835111844478306,8.193343486373671e-05,36.36603235290882,0.9448555675438018,0.00023067265234744645,0.029898111490863855
351,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,83.04675126075745,33.360139779501004,0.9507853605041731,0.00046087872950311293,31.956071239365492,0.9367387846488489,0.0006367860180758907,0.030167160543510065
352,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.046415888336127774,8,100000,84.50887489318848,35.586156145771184,0.9608401815184531,0.000276299437344586,33.53009093567839,0.9500127871097286,0.00044359487660764976,0.028803789884306995
353,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,84.36888790130615,30.640933712170096,0.9448232964929735,0.0008598182749454306,30.14044445215329,0.9278159305892902,0.0009648406610742,0.02935077176991376
354,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.046415888336127774,8,100000,83.21213245391846,31.177390972122648,0.9525245485623849,0.000762142512293719,30.003529463560675,0.9255257933571498,0.0009986707685224305,0.02944071822196817
355,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,83.51830291748047,27.93911274834278,0.9297512786156155,0.0016043129507295638,27.4668774638586,0.9087734895851495,0.0017885974933993679,0.02957182600157384
356,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.01,6,100000,83.44517469406128,31.61039112508981,0.942914543164595,0.0006884188698843013,30.325264210097835,0.9080315370890962,0.0009254766322301959,0.029752183066865025
357,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,83.71570086479187,29.33433879405873,0.9168625656985815,0.0011495446972256762,27.70734689733583,0.8648543809213747,0.0016719568004973854,0.03656560946172797
358,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.01,6,100000,83.49328207969666,31.92799360412522,0.9488861430142912,0.0006125949705473907,30.939090480957063,0.9267244152346439,0.0007692433299654458,0.0277824684055754
359,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.0001,0,100000,83.30620408058167,26.767231150016745,0.8853515042810013,0.002104606993834334,26.813785039955597,0.8570452495766727,0.002082167293224232,0.04774345247451136
360,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.046415888336127774,8,100000,84.65717148780823,34.53928868927969,0.9621650732751793,0.0003514058758106577,34.287993558593605,0.9366072830168932,0.00037233900347103847,0.030298346307056374
361,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.00021544346900318845,1,100000,83.87085676193237,28.73759790243955,0.865488543458203,0.0012180549586122988,29.296621070704493,0.8370430999677972,0.0010709385878672315,0.041451364617494296
362,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,82.7286274433136,33.308102630185395,0.9513046303425133,0.0004667770559323544,32.38574398722295,0.9323822433143847,0.000577225308845146,0.030933385023058632
363,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,83.89138054847717,34.91935772768056,0.9587321584027896,0.0003218733031208902,32.59492850158584,0.9273221200192535,0.0005497027118156433,0.027734339762540625
364,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,83.87512540817261,36.661599173097244,0.9698777398099595,0.00021557754222454765,33.06272281840764,0.921078189751564,0.0004937318589207392,0.033018414949063164
365,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.01,6,100000,83.51185035705566,33.48193826868347,0.9617321079060612,0.0004223236313918488,31.102864249153086,0.9011576200970609,0.0007303865805726574,0.031622477021493546
366,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.001,3,100000,83.1811010837555,30.227065500373516,0.9180416805246991,0.0009413156899992825,29.130895338296522,0.8800159881186104,0.0012115806086862068,0.0411703556068422
367,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.01,6,100000,83.56557869911194,30.102529281714965,0.9105127222567639,0.0009736513315763965,31.927731009525804,0.9493326336121704,0.0006395629386736745,0.029344716710475723
368,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.0001,0,100000,83.48169946670532,26.213587711678947,0.9160143153874902,0.0023872466832265756,25.429532917617614,0.8410202587908904,0.0028595834705769565,0.051540302233170666
369,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.01,6,100000,83.70571660995483,35.098100471792876,0.9730497706391182,0.0003080722622317017,32.84798054993321,0.950930378333548,0.0005172072331676514,0.03162160848465108
370,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.01,6,100000,84.50900459289551,37.13363817404155,0.9741839831672664,0.00019325214701631661,33.633606802253254,0.9324337729008398,0.0004326407918210563,0.03616384961257559
371,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,82.88072299957275,27.60831484037183,0.8844630541094717,0.0014802052626893623,27.180129906473454,0.8622700570517268,0.001633580111565912,0.0316188843279644
372,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.0001,0,100000,83.33920645713806,24.829095664834302,0.9373467476032991,0.0030349879057364852,26.386878458328994,0.92029115333275,0.002120209057246588,0.03626231180001822
373,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,83.41041326522827,37.098811177128525,0.9833684014567353,0.0001946578948851169,33.842754406858596,0.9379306961000924,0.00041198148570879503,0.030648360578028118
374,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,83.41250514984131,29.343817803625928,0.9226753360754455,0.001102921590353283,28.960594814391083,0.9011664947226924,0.0012046667881589765,0.02658136306628628
375,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.00046415888336127773,2,100000,82.94042158126831,30.741525855038976,0.948145985676296,0.000834968685767354,29.113093721336895,0.9310716712525738,0.001214824107340844,0.033630505771293784
376,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,82.37739062309265,31.53780011402915,0.9274799964324562,0.0006923743661297865,29.94365421136544,0.8268839367824717,0.0009994373393754008,0.030096996036289892
377,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.01,6,100000,81.62684178352356,29.838349996639188,0.9257772268550711,0.0010143717977755134,29.775153422766184,0.9024163221582234,0.0010292403967942527,0.030476888744629727
378,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,81.59560489654541,27.772646709512003,0.894772255448741,0.0015922203633602053,27.659825058727996,0.8790378222437766,0.0016341252439186387,0.030740922595921157
379,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.01,6,100000,82.11995959281921,33.209351380530215,0.9514352327356055,0.00047697531503238086,32.139374553774424,0.9356429735428323,0.0006102300445005394,0.033434218390039586
380,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,82.27890372276306,24.24906335410935,0.8430728155752906,0.003697866125895344,22.58332648434442,0.7867950887327986,0.005426563274248103,0.039755239539490735
381,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,82.36691880226135,28.076256978235197,0.8775638022674928,0.0015309415256916212,27.089830153577307,0.8658294207773547,0.001921326998931704,0.037607383077654565
382,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,81.77784657478333,24.7281925467429,0.8912119587876726,0.0033425502407844728,23.894787078798167,0.8585935546332211,0.004049659329761798,0.03385703718077945
383,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.01,6,100000,83.21865558624268,29.29887264813294,0.9377669767961573,0.0010876831784455466,28.20969029908122,0.9061390245432797,0.0013977215041787766,0.03168211607698202
384,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.01,6,100000,82.60481810569763,35.583812359988386,0.9702101571094186,0.0002761263014149411,32.94013293402528,0.9407439788346854,0.0005075463610437168,0.030603396598795556
385,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,82.08908724784851,33.71844935010417,0.9599610282074847,0.0004235040651492687,32.525548878661596,0.9544162301058399,0.0005573751863477853,0.03511741105558041
386,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.01,6,100000,82.5929229259491,33.65112503451784,0.9434997395098561,0.00042686583367206163,31.602081477103606,0.8671594635696275,0.000684219978572171,0.03189193451718589
387,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,81.9576952457428,31.502158329290765,0.9520756711000716,0.0007038817998573133,30.93726896097072,0.9395097287311006,0.000801657154249338,0.02943887789964113
388,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,81.49705576896667,34.147853741217645,0.9384656177653664,0.0003809492860527036,31.157842675941254,0.8983189066072365,0.000758347519422823,0.036273673173093345
389,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.01,6,100000,81.78267407417297,28.820876189435435,0.9141989872770507,0.0013002337023917574,28.661534148944963,0.889090223114843,0.001348825049913945,0.028253930394498285
390,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.046415888336127774,8,100000,81.1043541431427,38.66631682539905,0.9872547670577392,0.00013582427217896756,34.24758802348957,0.9350095087238922,0.00037570784779708815,0.029440342971391958
391,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.01,6,100000,80.6689670085907,35.227011998248436,0.9569692891086032,0.0002992712625782277,33.06450628467512,0.9409976656848555,0.0004923972142329571,0.03697876862359677
392,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.01,6,100000,82.44086766242981,30.161113928384758,0.9220198100821152,0.0009616194211472005,28.95731159126786,0.8444174772328261,0.0012687716312592935,0.03524721045419642
393,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.00046415888336127773,2,100000,82.00572109222412,29.174685149605317,0.9287109191405429,0.0011593930600228464,27.33642853837246,0.9031140396376144,0.0017703386767573214,0.03649489230593339
394,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,81.42867398262024,30.35215066729513,0.9044056523700651,0.0009195510761549743,29.60496323102497,0.8678612484829504,0.0010921809585056196,0.039085399060650804
395,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,81.87340188026428,29.624930723383013,0.8699882807227365,0.0010689725274826965,27.297312726116996,0.8330259888143896,0.0018269570757200914,0.04238099293752968
396,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,81.29584288597107,36.746935995189766,0.9496101108290566,0.00021020011283521859,34.41731070406296,0.9269515391648088,0.00035941440060321,0.03461860520211922
397,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.0001,0,100000,83.03214907646179,23.01344695337784,0.8169927535219865,0.004940460652961002,23.68252296383563,0.8043315616581262,0.00423506269353888,0.045937193858192546
398,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.00046415888336127773,2,100000,83.51122808456421,30.353112972097534,0.9339460008121857,0.0009163065087435621,30.306750897582017,0.898632242042851,0.0009261407189417752,0.03033659414392056
399,0.25,False,1.0,1.0,0.25,0.1,0.01,anisotropic,0.0125,0.046415888336127774,8,100000,76.34087991714478,38.457401901078605,0.9795397352549517,0.00014247767529766657,37.61875429802606,0.9684627233860964,0.00017282699578301304,0.028207445012590225
