sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,reg_fct_type,sampling_param,best_anis_param,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
0,0.7,True,375.16557872851513,379.6758996898357,0.6878218068135481,0.1,anisotropic,0.0125,0.0046415888336127,500000,396.4500753879547,26.59327646303157,0.8701397924599755,301.65005719357043,25.721107142964783,0.8688105145936373,368.7400786678055,12.981098694881137
1,0.7,True,950.7635921035062,983.860013800736,0.4549719337235709,0.1,anisotropic,0.0125,0.1,500000,394.0726625919342,23.80019922005141,0.8845552213657255,3763.5355803712014,23.765932274948817,0.8929153975496245,3793.3482987441735,27.019682940690668
2,0.7,True,732.2619478695937,510.3946112441595,0.7466734778789963,0.1,anisotropic,0.0125,0.0004641588833612,500000,397.4987587928772,30.436195165893118,0.905315621157725,452.0763283276395,29.38188793845686,0.88315112766721,576.2918659561051,20.21704618350251
3,0.7,True,599.0598257128396,617.7667649082971,0.4900383465924268,0.1,anisotropic,0.0125,0.1,500000,399.1526620388031,27.876669052116764,0.9179617892530731,540.3070336301272,27.71496609519328,0.939255637024448,560.8037601004285,15.664207972406489
4,0.7,True,156.8626218019941,144.3955046516051,0.7156876089756529,0.1,anisotropic,0.0125,0.0021544346900318,500000,398.4155912399292,28.193378470247165,0.9162590614464502,36.75822831655724,27.36001143986468,0.9339826304668506,44.53395582675508,5.031369699765071
5,0.7,True,156.83852581586643,145.31330506411007,0.5622189959149615,0.1,anisotropic,0.0125,0.01,500000,401.6239471435547,28.473927830912253,0.9258315905140708,32.328018170540176,27.55519831229188,0.9277925204964196,39.94404418019644,4.787434172816109
6,0.7,True,59.02552855603126,40.97824345373781,0.6637883452934141,0.1,anisotropic,0.0125,0.0021544346900318,500000,405.3876781463623,27.892896312697083,0.9139822424930906,4.632142039786413,26.057604199121037,0.8666327704765775,7.068236615420745,1.6314458926368645
7,0.7,True,866.3099696291603,558.5631429275006,0.8964560685329515,0.1,anisotropic,0.0125,0.0046415888336127,500000,395.6168169975281,31.972340601655507,0.950725604096034,471.76404156373496,32.40489028503997,0.9713698918215914,427.0412886790287,17.401530328286665
8,0.7,True,601.5138967314656,653.1486268752674,0.5976947095740192,0.1,anisotropic,0.0125,0.001,500000,393.5505383014679,27.94565168406369,0.8989420461667457,575.7337021253185,25.834676122322136,0.8993379734627269,936.0934554941748,26.215294895524774
9,0.7,True,708.3645052182494,642.2203455928593,0.498692429978637,0.1,anisotropic,0.0125,0.0464158883361277,500000,390.2820298671722,19.25057083345318,0.7572690540736299,5879.782750759056,19.373538626492724,0.7824206566891153,5715.635178187934,21.55158637564124
10,0.7,True,21.563909801506643,27.246339446528435,0.4651450641194189,0.1,anisotropic,0.0125,0.01,500000,396.7130284309387,23.97201532820105,0.8778858984209227,1.8413083300021595,21.19056717668937,0.7876097597634851,3.493585151291948,0.961595987538454
11,0.7,True,969.9399423098324,960.4507785490924,0.5893538182566056,0.1,anisotropic,0.0125,0.0464158883361277,500000,393.7764506340027,33.754447442878586,0.9631034328262432,395.7406728349993,33.63618210869976,0.9792835372175538,406.66539813218105,30.74441356841808
12,0.7,True,832.6101981596213,1021.3638027510904,0.4863498275124662,0.1,anisotropic,0.0125,0.01,500000,393.1190819740296,25.33466648992934,0.9319762092426476,2015.8153653792065,24.941863750002916,0.9341428628431924,2206.637656792736,30.099507665631027
13,0.7,True,213.12677156759787,219.73275516413432,0.4905018616006706,0.1,anisotropic,0.0125,0.0215443469003188,500000,395.1995248794556,24.287266477154212,0.8935489251793605,168.75136475548877,23.873445863754284,0.915198637981295,185.621960445534,6.976845123422369
14,0.7,True,182.6431422398935,185.79076343082207,0.492694308504538,0.1,anisotropic,0.0125,0.001,500000,397.6040170192719,29.342571630194374,0.9159242593084868,38.76051039618213,28.18285561998616,0.9246523354341436,50.6245397877592,8.777724481364409
15,0.7,True,184.2211053435804,203.03875041996488,0.4519572716834821,0.1,anisotropic,0.0125,0.0215443469003188,500000,398.244843006134,32.700250743344775,0.9460575169131747,18.19477271753295,29.33701863432581,0.9335755582329636,39.47024714938527,5.606979599329995
16,0.7,True,304.9380007165782,285.0481937159307,0.6501317257435685,0.1,anisotropic,0.0125,0.0215443469003188,500000,395.5432748794556,34.807114414205515,0.9775753828752406,30.63955650761129,32.82105611444112,0.9752039199001068,48.40478604003313,7.87833658426559
17,0.7,True,525.2316752006057,514.9901053023749,0.7200745748971201,0.1,anisotropic,0.0125,0.0215443469003188,500000,395.3300168514252,33.11234982350416,0.9697645376826124,134.58862478016783,31.975613674102064,0.9763112760567252,174.85657624380406,17.188591202898092
