sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,alpha_init,reg_fct_type,sampling_param,best_anis_param,best_anis_idx,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
0,0.35,True,375.16557872851513,380.2491564622108,0.3477483514259539,0.1,0.01,anisotropic,0.0125,0.0215443469003188,7,100000,82.94038105010986,26.5395516457599,0.8893472412911585,305.40482476013784,26.239422787170945,0.8902771299142251,327.2568754680628,10.755527677018868
1,0.35,True,950.7635921035062,971.1483064827736,0.2401545105821728,0.1,0.01,anisotropic,0.0125,0.0464158883361277,8,100000,82.74222207069397,25.056254943255738,0.9036862993059918,2818.320981754348,24.625673813241352,0.905988516662216,3112.064337852819,29.12247794641648
2,0.35,True,732.2619478695937,512.7401422731899,0.3862585452666507,0.1,0.01,anisotropic,0.0125,0.0001,0,100000,83.3877158164978,32.48330821323964,0.9043779810165006,282.1632586790063,30.0865576173547,0.8899093437315351,489.97680550425247,19.24577550157088
3,0.35,True,599.0598257128396,613.8210185982497,0.251250652867213,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,82.28939580917358,33.56599143095799,0.9427347107779912,145.7835035647125,29.21158626925625,0.9284204182285836,397.3277513796632,20.533433139855298
4,0.35,True,156.8626218019941,142.9917597641016,0.3586154174614869,0.1,0.01,anisotropic,0.0125,0.0021544346900318,4,100000,83.58237934112549,29.74842117622728,0.9323220422819972,25.69509929973249,27.862329530978307,0.9379690070608244,39.66975012351341,4.7872786539898735
5,0.35,True,156.83852581586643,143.14381568247788,0.2984013517608786,0.1,0.01,anisotropic,0.0125,0.0215443469003188,7,100000,81.60062003135681,29.26780355877711,0.9356392012494158,26.92721938821459,28.13993296008166,0.943036750063514,34.91230866759546,4.276685555604953
6,0.35,True,59.02552855603126,41.16526819920769,0.3835956760634406,0.1,0.01,anisotropic,0.0125,0.0021544346900318,4,100000,81.52656173706055,28.831411963043276,0.9290866094310196,3.7319026225900394,26.346792619174764,0.8707006561148504,6.612904295334298,1.6168853222480186
7,0.35,True,866.3099696291603,556.9093526026005,0.4466306758701809,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,81.6147472858429,34.95798939377608,0.9610597986111108,237.22472733886767,34.20682157107492,0.9675257357247962,282.01794158899224,16.97763113980737
8,0.35,True,601.5138967314656,729.0828117725293,0.266696900278919,0.1,0.01,anisotropic,0.0125,0.0215443469003188,7,100000,82.24684643745422,29.09064745225853,0.9245395685373696,442.3052313252303,27.317934116387484,0.9371597734147314,665.2630607346996,21.917448020941983
9,0.35,True,708.3645052182494,640.9019727910177,0.247388627600497,0.1,0.01,anisotropic,0.0125,0.0215443469003188,7,100000,82.06010389328003,19.91068336100521,0.7673211236729294,5050.682019396154,20.029721921517485,0.793534436566212,4914.124679208681,23.43478673326365
10,0.35,True,21.563909801506643,27.207514556187604,0.2374226632602374,0.1,0.01,anisotropic,0.0125,0.001,3,100000,81.50149440765381,27.46276663334917,0.9302942936338836,0.8242356359464086,20.88953246631742,0.7875674788452975,3.744335919120519,1.0557713872735148
11,0.35,True,969.9399423098324,870.342962657164,0.3221068000107028,0.1,0.01,anisotropic,0.0125,0.0215443469003188,7,100000,80.18625020980835,33.006922540544686,0.9565720814776926,470.07069572695065,31.435106175500067,0.9685800786396762,675.0637919101262,32.18545437664777
12,0.35,True,832.6101981596213,1015.2910462285788,0.2509947544779297,0.1,0.01,anisotropic,0.0125,0.0021544346900318,4,100000,80.10790657997131,23.8291465329387,0.9118754084788406,2851.0363004982096,22.75314587756104,0.9009215154992852,3652.605868036165,32.924967959395566
13,0.35,True,213.12677156759787,220.00800368927972,0.2412845839670189,0.1,0.01,anisotropic,0.0125,0.01,6,100000,82.97870683670044,23.85167110908155,0.8752791325440715,186.55497304209408,22.88723555391881,0.8964863000101821,232.94338716850527,7.497345015839325
14,0.35,True,182.6431422398935,185.96671370074583,0.2511654849296193,0.1,0.01,anisotropic,0.0125,0.0215443469003188,7,100000,80.11030340194702,35.38132729229886,0.9692343794690812,9.64970242678169,32.934114224904405,0.971512920245124,16.952557562869465,6.666530899080252
15,0.35,True,184.2211053435804,203.4640393958784,0.2248933492822178,0.1,0.01,anisotropic,0.0125,0.0004641588833612,2,100000,82.62526965141296,32.87669099554816,0.943088859921176,17.470390387374717,27.03101693731029,0.8894069110800352,67.12279241084265,6.5876331587951285
16,0.35,True,304.9380007165782,282.8962413531844,0.3298605271033897,0.1,0.01,anisotropic,0.0125,0.0215443469003188,7,100000,81.17343664169312,35.51003623395009,0.9801689131480784,26.060952990133316,31.68508582889791,0.9708682972109518,62.87606197376199,7.695843277902859
17,0.35,True,525.2316752006057,514.7816604942285,0.3569362966976245,0.1,0.01,anisotropic,0.0125,0.01,6,100000,81.57600092887878,32.735199129721266,0.9655371446629476,146.7991107909277,29.59748209066429,0.9600591404409068,302.3396659071076,18.994177776391197
18,0.35,True,432.5130736234736,436.26959268482005,0.2793688293156978,0.1,0.01,anisotropic,0.0125,0.01,6,100000,79.7498950958252,32.91062213401499,0.9530909108737432,92.35833881051916,30.83640673757326,0.9540360185391742,148.90101308298793,13.451865159376506
19,0.35,True,291.93791105784385,261.81811693883725,0.3269001448489895,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,82.67889904975891,30.344760399525292,0.9066983270675086,76.10015141294753,29.952861250574013,0.9540175835335188,83.28665800660023,7.915209133843885
20,0.35,True,612.2410418276571,770.0026696670186,0.2075493243463007,0.1,0.01,anisotropic,0.0125,0.0004641588833612,2,100000,83.09122014045715,29.45418621931175,0.8365755096495114,363.6840041420253,22.97508966639492,0.7928850629347476,1616.7164425482174,32.248524386732534
21,0.35,True,140.3543667913898,122.75493150925392,0.3834968784674221,0.1,0.01,anisotropic,0.0125,0.0215443469003188,7,100000,78.81046676635742,36.34170158024814,0.9836907699257472,4.568880315869512,34.61458708795365,0.98611561798727,6.800192875361968,3.526395716481816
22,0.35,True,292.85250388668294,296.979750488826,0.1914697985443079,0.1,0.01,anisotropic,0.0125,0.0004641588833612,2,100000,79.30750918388367,27.376160834504795,0.869998174890894,153.9368314372489,24.059491212318388,0.8357847289267244,330.3767717764576,12.385503539269912
23,0.35,True,366.995481450398,414.2795109839302,0.2381010540897779,0.1,0.01,anisotropic,0.0125,0.0215443469003188,7,100000,79.53737473487854,34.12193698754608,0.953568009292187,52.03286922753138,30.84737123195524,0.9639046456679946,110.5947090022642,14.668961063441394
24,0.35,True,456.6139142328189,395.3960789104683,0.3941940236553315,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,79.85300803184509,28.64320815561534,0.913455511389793,283.78452571592175,28.50444184880296,0.9425161648484373,292.9984622978552,14.519281348857664
25,0.35,True,785.3907854316205,674.830249453192,0.2579460588145277,0.1,0.01,anisotropic,0.0125,0.01,6,100000,79.12931942939758,36.66790850659461,0.9493291362202186,132.20959342305534,31.93683754873331,0.92819384557249,392.9796535643616,21.686655740412267
26,0.35,True,200.47410837620137,116.2914072705596,0.2524256305587491,0.1,0.01,anisotropic,0.0125,0.0021544346900318,4,100000,80.21971344947815,26.66012213144913,0.8443663484924085,72.23389857746258,27.234718322292547,0.8912018035350051,63.28218062111049,4.351908431610997
27,0.35,True,514.720203975198,553.8090223571969,0.2131263747657618,0.1,0.01,anisotropic,0.0125,0.0464158883361277,8,100000,78.91402578353882,36.29378375427464,0.9862858324342764,62.12208453045787,35.00366996232152,0.9882787454259946,83.6098413608904,14.781597613377762
