sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,reg_fct_type,sampling_param,best_anis_param,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
0,0.07,True,375.16557872851513,380.70776187500667,0.066051729545588,0.1,anisotropic,0.0125,0.0215443469003188,500000,397.6851704120636,27.216645166338783,0.8996239471274623,261.31632486035323,26.926332917254445,0.9086020051578092,279.38157836955355,9.02151658253734
1,0.07,True,950.7635921035062,931.7430970397272,0.0478429717140614,0.1,anisotropic,0.0125,0.0464158883361277,500000,394.5406775474548,25.323123453052418,0.912400595201108,2650.3522769080087,24.929348275338235,0.9127078845279448,2901.8911677629394,23.727033805388903
2,0.07,True,732.2619478695937,514.6165670712948,0.0825921142686683,0.1,anisotropic,0.0125,0.0001,500000,395.5812788009644,32.440571071253984,0.9153482191949354,284.9536186691624,31.0245735351754,0.92511887139192,394.797078405084,17.00861864165851
3,0.07,True,599.0598257128396,610.6644215346968,0.0514585238928587,0.1,anisotropic,0.0125,0.01,500000,396.758983373642,34.953738014123765,0.9528150974775482,105.90920912189644,30.99712422044515,0.9469486520725008,263.3874661642414,16.174579063666794
4,0.07,True,156.8626218019941,178.4573597429971,0.0539547966821978,0.1,anisotropic,0.0125,0.0046415888336127,500000,399.475145816803,29.59193251879169,0.9446388897528452,26.637849820599047,27.622861593083336,0.944303700966944,41.91855068382986,4.356537866983116
5,0.07,True,156.83852581586643,212.3537691337854,0.0315609895639616,0.1,anisotropic,0.0125,0.001,500000,399.5792520046234,34.49077546830787,0.9424093079197916,8.088990359050364,25.562769253999093,0.8799453192142942,63.19677833227723,5.777912107817277
6,0.07,True,59.02552855603126,41.314887992273306,0.0903783204786392,0.1,anisotropic,0.0125,0.0021544346900318,500000,401.5335290431976,29.86368991779401,0.9430374885973404,2.942405391010305,27.598560201367917,0.902002212492204,4.956960740136374,1.4416554304742544
7,0.07,True,866.3099696291603,871.0241256273282,0.0618872922193742,0.1,anisotropic,0.0125,0.0004641588833612,500000,395.0476202964783,36.47208924190807,0.955341914405282,167.39788683353316,31.90944144270961,0.9413332921434656,478.64634974735486,21.86033880379593
8,0.07,True,601.5138967314656,734.0150039079099,0.0538034063042114,0.1,anisotropic,0.0125,0.0021544346900318,500000,395.87538170814514,31.202885770379343,0.9333026280745068,271.9557491026636,27.056835322977516,0.9269052083206538,706.4855588020478,22.640990848085057
9,0.07,True,708.3645052182494,639.8472745326476,0.047356660768506,0.1,anisotropic,0.0125,0.0215443469003188,500000,400.7071006298065,20.02648590606755,0.7780475244689722,4917.787656759092,19.897069557194204,0.7941359630376246,5066.53920361071,20.680265398003865
