sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,alpha_init,reg_fct_type,sampling_param,best_anis_param,best_anis_idx,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
0,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,81.82113194465637,27.742343416205976,0.8885137959573945,0.0016449425936946,26.58472586595812,0.8786532111734795,0.0021473977873188,0.0328620664026799
1,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.0464158883361277,8,100000,81.73857164382935,24.918072945786456,0.9009539422624429,0.0032185745139619,24.61380128582238,0.9051871139586668,0.0034521585527366,0.030487266033196
2,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.001,3,100000,81.66281175613403,32.34762268478202,0.9129616773872072,0.000542920302136,28.79211047915808,0.8656251856580229,0.0012310829106541,0.0331139154445727
3,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.01,6,100000,78.57132339477539,32.76851529236849,0.94174793146373,0.0004881076401055,30.19037448627892,0.9454358519974072,0.0008837505276699,0.0322239962829897
4,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,78.38751220703125,29.206577709896287,0.9315719884016536,0.0011830298639794,27.515589874974825,0.9370676481184196,0.0017462020407367,0.031034976859361
5,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,79.49107909202576,31.74343023535354,0.946497660103988,0.0006190465933511,28.42393220699622,0.926093605138778,0.0013294534666835,0.0340468610560702
6,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.0021544346900318,4,100000,78.98140788078308,28.831897218007477,0.9271618255841252,0.0010710309181761,24.274495181848764,0.82195522889036,0.0030587375292264,0.0364137903206212
7,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.01,6,100000,80.20953345298767,34.43285905029468,0.9620750335095334,0.0003567191017695,32.263543454783104,0.955680319626192,0.0005878383631531,0.0269455023843885
8,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,78.51327991485596,30.005084649557624,0.9242605892318462,0.0009903461685417,27.99603289204549,0.936490009390875,0.0015728677271712,0.0353441796568541
9,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.0215443469003188,7,100000,81.95716714859009,19.905502410876945,0.7710509021131451,0.0100775402006832,20.01883154470418,0.7904248446287641,0.0098179683085535,0.0366730285078189
