sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,alpha_init,reg_fct_type,sampling_param,best_anis_param,best_anis_idx,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
0,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,100.80843329429626,28.55555702647473,0.9101226283363246,0.0013640471585162,28.0478498760143,0.909761387486005,0.0015332045530239,0.0316323397562908
1,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.01,6,100000,100.59279227256776,30.162941383525272,0.9150228587641844,0.0009620036598211,30.165694739924355,0.958015046644236,0.0009613939584338,0.0334222818672358
2,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,101.56399178504944,30.83481651064321,0.9043421545144248,0.0007691600155103,29.704016563209205,0.8893920527119147,0.0009979222232503,0.0300466428393957
3,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0021544346900318,4,100000,100.4461042881012,32.13127177005415,0.9234488431303306,0.0005652492017927,31.708813793856045,0.9389939734386648,0.00062299671311,0.0338851185292225
4,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.001,3,100000,102.5738241672516,29.940047814901188,0.9088890967809636,0.000999191423035,30.269145869959,0.9592099065938402,0.0009262727589471,0.0329365053794461
5,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,102.19398093223572,32.57541450139411,0.9321111587409422,0.0005111223964793,31.196478895836066,0.9310032129917556,0.0007021315235218,0.0323428234935989
6,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0004641588833612,2,100000,99.87247443199158,28.986146719375803,0.8660523007334764,0.0010336584468428,29.303019131272976,0.907370205973557,0.0009609257176919,0.0343029445303182
7,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.01,6,100000,102.19479727745056,35.53084096072141,0.9529226552813,0.0002770308756336,37.65530090190463,0.9804470885973768,0.0001698565037875,0.0258632788636924
8,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.01,6,100000,102.23227071762084,31.99004213050456,0.9397968274689176,0.0006270342702392,31.36232252025417,0.9529088033437824,0.000724541454592,0.0319225614972514
9,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,100.35696935653688,27.262992563495043,0.8695789194332538,0.001851848798156,27.119978666495648,0.9091755148448158,0.0019138456691636,0.0390197194172178
10,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0021544346900318,4,100000,100.4899082183838,33.24872577874908,0.955313166103108,0.0004677356363748,30.53485350807648,0.9217041181807,0.0008737510019281,0.0356734624985341
11,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.1,9,100000,101.06111788749696,36.00085664018222,0.9774684588264806,0.0002507725984477,35.913723307461915,0.9854654892552532,0.0002558547082598,0.0279661294745404
12,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,102.51555156707764,30.292216328431284,0.9602115014397192,0.0009285650116045,31.6279598232962,0.9757561522608916,0.0006827126750347,0.0297803180179699
13,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0004641588833612,2,100000,100.6741976737976,28.21936489156492,0.908104256049126,0.0015023165089364,28.94495760756581,0.9319897716024012,0.0012711657069801,0.0391820601990218
14,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0464158883361277,8,100000,102.5865089893341,36.33122213328557,0.9807497079983566,0.0002324436553095,35.202355409480724,0.9847518105105406,0.0003014424207345,0.0307526210747033
15,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.01,6,100000,101.03586792945862,37.94855988230496,0.959151515358266,0.0001601168189799,33.247832109782024,0.9453714822523096,0.0004726174261334,0.0282510821109467
16,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0215443469003188,7,100000,100.58501315116882,37.23162715453884,0.9768268442300192,0.0001885419973831,35.592427976753974,0.976932681419622,0.0002749970413777,0.0261742035932804
17,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0464158883361277,8,100000,98.78281426429749,39.460186967034254,0.9739228002478032,0.0001131156831425,39.960221850348,0.9901718808358256,0.0001008136489618,0.0286393670024049
18,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,100.525710105896,34.98246890265273,0.948606450273884,0.0003064029604692,35.7973428041802,0.9764315408730254,0.0002539835370344,0.031285367968615
19,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.01,6,100000,99.34602093696594,31.475615304963892,0.9251734757348818,0.0006882069245476,31.506100836506292,0.9583822725747966,0.000683392935326,0.0274014087518404
20,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.01,6,100000,99.86177897453308,31.18219338404312,0.8857104317323725,0.0006517463457278,31.405290746494483,0.927267725452542,0.000619111496363,0.03495116371789
21,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0464158883361277,8,100000,102.50265860557556,39.06667927792737,0.989395980041562,0.0001238397747582,38.96158336982309,0.9932630049292002,0.0001268731563121,0.0253567348609262
22,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,101.87435960769652,32.02770271601668,0.9258453499589886,0.0006150217457018,31.038296166413755,0.932402227381282,0.0007723801902752,0.0349091187554761
23,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0464158883361277,8,100000,99.7709174156189,34.96022646487799,0.9601874767805954,0.0003185131687345,35.04608556408477,0.9810623474342574,0.0003122780672481,0.0303306831559475
24,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.01,6,100000,101.83082795143127,31.20645958655624,0.9512389480503474,0.0007543367814518,31.39391737283023,0.9683523920261952,0.0007224694805287,0.0314780419989285
25,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0046415888336127,5,100000,100.9693865776062,35.76200907721174,0.9304404107331103,0.0002640470436541,34.75033563270417,0.9392744663012867,0.0003333102380825,0.0321022302669958
26,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0215443469003188,7,100000,100.05913853645325,29.52260571646491,0.8997612072054799,0.0009297712550921,29.77773620788713,0.9207174880328018,0.000876724344895,0.0285522998858549
27,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0004641588833612,2,100000,100.73754596710204,32.54076710791896,0.9578831331726058,0.0005564232307192,31.042686466491656,0.9472303837809006,0.0007856214230342,0.0388877667547496
28,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.001,3,100000,100.59959602355956,30.395803742533893,0.8915681946381122,0.0007965108875084,30.42089342940457,0.9061040549652332,0.0007919226196248,0.0380160005854367
29,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.01,6,100000,99.81755137443542,35.100300485734294,0.9745774979247844,0.0003086351883594,34.9706360863223,0.9882749925141124,0.0003179888408629,0.028424456324083
30,1.0,False,1.0,1.0,1.0,0.1,0.01,anisotropic,0.0125,0.0215443469003188,7,100000,100.23644399642944,27.725971156806278,0.934121619876471,0.0016855472832572,28.03070898858163,0.9571149960118684,0.0015713291120099,0.0262451102603676
