sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,reg_fct_type,sampling_param,best_anis_param,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
850,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0021544346900318,500000,385.32774090766907,31.237312233125806,0.9322723255612365,0.000729696700453028,28.787210495865885,0.9461394464983132,0.0012827811106654393,0.035769962899395394
851,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.01,500000,384.4143979549408,34.36113413887854,0.94296321785581,0.00036574366992352364,31.741996006291405,0.951510911467643,0.0006684834068022136,0.03352185588843467
852,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0464158883361277,500000,406.41181206703186,31.208840976122865,0.8946749654605585,0.00034036635650920094,32.08160489980932,0.9461973154393535,0.00027840064258948877,0.030486069168665714
853,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.01,500000,386.5531322956085,26.762665944194993,0.8767807106897293,0.0020691978046163957,26.14032114843757,0.9042581416995183,0.0023880119103607605,0.03386712935248518
854,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0215443469003188,500000,386.78424310684204,32.81716463213374,0.9690040147159699,0.0005217908349588172,31.85441453013635,0.9721900512262431,0.0006512855712791786,0.02700917399106302
855,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0004641588833612,500000,386.0946605205536,25.708115925681145,0.899178920941733,0.002676103504712988,22.34864976803047,0.8085280791903456,0.005800287526810535,0.04448810764191338
856,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0464158883361277,500000,386.95742297172546,29.598896973878315,0.9618294861619681,0.0010942765620479346,29.167256968961635,0.9715370363896138,0.0012086236768741828,0.025410966020164134
857,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0021544346900318,500000,380.3620204925537,30.463427083599694,0.9404502097739655,0.0008922474269714844,26.249454565009252,0.8775083099075978,0.002354412506731395,0.03274349191846982
858,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0464158883361277,500000,386.1677014827728,34.21967865798025,0.9686916521385418,0.0003779686478022885,35.04555167375439,0.9837757204043187,0.00031251327878163937,0.027737494313005946
859,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.01,500000,383.38272309303284,25.560663104588983,0.916844421592422,0.002771078219138473,25.461038592518808,0.9428787875786105,0.002835379767184063,0.03155267338609999
860,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0464158883361277,500000,387.0194363594055,21.434426893810162,0.8887088663113966,0.007172682831846305,21.655770798830595,0.9083129495708437,0.006816277090217329,0.02634069027983707
861,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0046415888336127,500000,383.4745934009552,29.503883665533486,0.9467068733300372,0.0010508588345848986,25.799068798992266,0.8938421425942137,0.0024661862176461468,0.031688113194160816
