sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,reg_fct_type,sampling_param,best_anis_param,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
350,0.7,True,503.63312232150764,515.2334895041582,0.4539289528569477,0.1,anisotropic,0.0125,0.0215443469003188,500000,381.58668756484985,31.39199626075445,0.9428244745713077,183.91971596424685,30.88306761575707,0.9619391056077179,206.78600933909985,15.741610081170615
351,0.7,True,856.633351347134,1047.5473490727643,0.44033247107130546,0.1,anisotropic,0.0125,0.0215443469003188,500000,374.1823239326477,25.511093056931614,0.9355571663240593,2061.01567524956,25.751109758874037,0.9528730995921463,1950.2021220462993,32.36873115676471
352,0.7,True,659.0349379873261,755.0806148048026,0.31398127057789194,0.1,anisotropic,0.0125,0.1,500000,370.34190702438354,28.113050338301996,0.9558162105935012,670.6678052066425,28.51699408612094,0.9700228160193772,611.101126294896,19.744375314097386
353,0.7,True,163.77149265434826,257.5604048256016,0.5457781146239082,0.1,anisotropic,0.0125,0.01,500000,376.6982879638672,22.406872110010383,0.8803521753775424,153.56401075067117,20.71707869120531,0.8305133647899413,226.60463476411454,8.313117472718169
354,0.7,True,71.49817865302941,89.22574765079165,0.5151107062511269,0.1,anisotropic,0.0125,0.0464158883361277,500000,371.93100929260254,28.4698876146119,0.9639998254239552,7.267356757521133,28.575535669720825,0.9732011449468417,7.092701372186739,2.485100784272443
355,0.7,True,642.7768589281093,658.1292696126577,0.6737312865298993,0.1,anisotropic,0.0125,0.0215443469003188,500000,375.90174317359924,22.58182588312011,0.8934380461906081,2275.821740840629,22.757116467494036,0.9058859249544303,2185.7937683732825,19.521027081756433
356,0.7,True,27.484799231080192,25.840745714392785,0.4364572654957974,0.1,anisotropic,0.0125,0.0464158883361277,500000,373.63936591148376,21.044260588371575,0.8573543415336984,5.9244898194561175,20.940741288154683,0.862332495832778,6.0674036368877005,0.6824705416517879
357,0.7,True,586.1898056921898,379.55546253544065,0.7227574639810285,0.1,anisotropic,0.0125,0.01,500000,372.6767349243164,23.20303672864427,0.8521171653859194,1620.811807500537,22.97113533558672,0.8599443181273426,1709.711099428541,13.741004515992897
358,0.7,True,940.2900111835327,846.7509770469877,0.6410136516134896,0.1,anisotropic,0.0125,0.01,500000,374.1262049674988,29.251236868490036,0.9285290248729953,1003.1658643418675,29.08136396216593,0.954184222376675,1043.18188346147,24.52064020052316
359,0.7,True,575.898703698003,489.4080615484012,0.4726308752217721,0.1,anisotropic,0.0125,0.0215443469003188,500000,375.70821714401245,33.93969866071559,0.9657482966561,133.84940967819446,33.6177503444633,0.9795980368015097,144.1488864340757,16.562248993502955
