sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,reg_fct_type,sampling_param,best_anis_param,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
850,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.001,500000,378.87886333465576,29.796138877103367,0.913172896629517,0.0010168566146616627,27.37788990947091,0.9314113007581742,0.001774535184941034,0.03984904508642386
851,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0046415888336127,500000,377.0847532749176,32.80384909152428,0.9298184766075728,0.0005234863032650844,29.45796518809533,0.9282745286328802,0.0011310810164000045,0.037364985505208566
852,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0215443469003188,500000,376.7726287841797,30.010510393471538,0.8721900970460712,0.00044851780076128297,30.090890473502036,0.9318410935517122,0.00044029289365503024,0.03403601195260941
853,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0021544346900318,500000,377.0319981575012,27.74415691869404,0.875052152612932,0.0016506420764916077,26.103920054536296,0.8920008456019857,0.0024081115345888195,0.040319846743620213
854,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0046415888336127,500000,379.52652621269226,32.74042295990683,0.9502759599908339,0.000531093044700654,31.58200916445679,0.9662859781930583,0.000693444955798254,0.03279673458047934
855,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0002154434690031,500000,378.690345287323,25.058335569034117,0.8828757060288402,0.003107999515765568,22.00801194974064,0.7973645652587242,0.0062735491439337016,0.04720192049952941
856,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.01,500000,378.08519291877747,28.64499843513476,0.9339592521722898,0.0013630662077491905,28.275192693108302,0.9574985015373796,0.0014842174229596713,0.030643657378905054
857,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.001,500000,377.6034736633301,29.121779679190254,0.9210943613713555,0.001215206390360354,25.17071771281679,0.8557355601408233,0.0030182571721920483,0.035719044542914385
858,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0004641588833612,500000,377.1721360683441,28.3783230591453,0.9037949997864568,0.001450745849790927,28.613644936042153,0.942093956730825,0.0013742291266925662,0.045196278455330606
859,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0046415888336127,500000,378.8322584629059,25.275270348232045,0.9012530096411495,0.002959293637539943,25.13474661372708,0.9329845264088009,0.0030566128451083234,0.03545627215604355
860,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0215443469003188,500000,376.4656672477722,21.31486635110235,0.8775168621006872,0.007372888761056368,21.621165145486767,0.9066828359093774,0.006870807832577183,0.02939570148195576
861,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0021544346900318,500000,377.92253017425537,29.5840713001729,0.9428695074673531,0.0010316339270957573,24.67769603598078,0.8700762844473826,0.0031927369810341205,0.03503302740522597
862,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0046415888336127,500000,378.7489719390869,35.42536632468995,0.9165526087085599,0.00027741459232886176,28.900056144872664,0.8739187569961735,0.0012464082636929347,0.035610325968846855
863,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0021544346900318,500000,380.5213816165924,24.9936051475808,0.8584325612802676,0.003110960636170409,22.952097547834637,0.8225527807700106,0.00497788977545509,0.04048763803416524
864,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0046415888336127,500000,376.1540992259979,24.090063150711035,0.8682970134102048,0.003811069558267312,24.12337951763995,0.8957828317959033,0.003781945261532515,0.036684109267546734
865,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.01,500000,385.1172065734863,29.039630083669493,0.9462341096252521,0.0012464470024162004,28.275338289816272,0.9503616290843914,0.001486288087222944,0.036149876122476186
866,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.01,500000,376.9131016731262,20.593686454684974,0.837186238210873,0.0087184088265817,20.190204831149565,0.8031471968936039,0.009567211889617686,0.040937147896003244
867,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0215443469003188,500000,379.69679284095764,33.339678875635,0.9827596776731032,0.0004629078846670931,31.547301577687577,0.9683402923751953,0.0006994107576854737,0.03276215730368959
868,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0046415888336127,500000,381.77049684524536,23.638470325649237,0.8333367912975345,0.004224970676699929,23.157641554964215,0.8489888037375297,0.004719615037054539,0.03770953472236922
869,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0215443469003188,500000,380.24721479415894,32.18123288938821,0.9782228569696636,0.0006042834129409224,30.243205075700303,0.9623665801032741,0.0009441553421468019,0.03184505553234303
870,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0215443469003188,500000,379.78229904174805,35.44879922147888,0.9645460504473803,0.000285074299086594,35.00392166042783,0.9795051777077702,0.00031582450294060776,0.03077970273957009
871,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.01,500000,377.8468589782715,23.786921663547457,0.8344410002451488,0.004161027649720193,23.209514466412227,0.8457560208992351,0.004752710065329616,0.0350003987825194
872,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.01,500000,387.70541191101074,21.393887991120163,0.8893297680767108,0.007237710080958679,21.48312417181595,0.8956213545565375,0.007090511481982397,0.036592615256386726
873,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0046415888336127,500000,380.6062445640564,31.75054441025238,0.9461473380570854,0.0006664249690931144,27.924048451240505,0.9126051516393351,0.0016084251541524344,0.03395742808888156
874,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0001,500000,378.8945634365082,29.203888906247997,0.8768622584742235,0.001113571501967804,26.26729173561763,0.7874139669609511,0.0021896657492954737,0.0365663988564474
