sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,reg_fct_type,sampling_param,best_anis_param,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
200,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0021544346900318,500000,377.3674650192261,26.152449622361488,0.8892528913930967,0.002383314070277745,25.998514697876956,0.9222385885179474,0.0024693051909198925,0.038387865451612276
201,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0464158883361277,500000,381.20943546295166,23.638518398931193,0.8630436620996841,0.004229527241748158,23.215729496522528,0.8614752442849604,0.004661983335410079,0.030212125383417564
202,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0021544346900318,500000,377.1904194355011,30.81899209626098,0.9269098736852056,0.0008247787410677051,28.093549255453546,0.9407547067040882,0.0015448337269208805,0.03735616572366856
203,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0046415888336127,500000,374.9930725097656,25.8950811708879,0.8541810066728213,0.002520791808567197,23.635296628486255,0.8742346409191432,0.004241460561546806,0.04149245842522499
204,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0215443469003188,500000,375.90883135795593,33.35728691414141,0.9617497013412643,0.00046095610058806023,33.69457576507543,0.981967594126452,0.00042651143761286074,0.027482210538819985
205,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.01,500000,376.1434803009033,22.972254765002006,0.8700548128635862,0.0050305657889834375,22.461085856377203,0.8704597291964232,0.005658922208666629,0.036768382798445035
206,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0215443469003188,500000,372.7163963317871,30.916109586783623,0.9798649687279009,0.0008085604929536394,29.349752089992172,0.9602580456299338,0.0011597069694854628,0.03184636269016401
207,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0215443469003188,500000,375.60133123397827,29.660866542661815,0.9510607875890998,0.0010808502192454017,29.791661358435896,0.9734609062252779,0.0010487839521148023,0.034488729251577935
208,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0215443469003188,500000,375.5364305973053,21.247731676052084,0.8329852304351232,0.007494689785499156,21.167239594411875,0.8679370565515853,0.007634891501540538,0.03962202322462826
209,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0215443469003188,500000,376.81701040267944,32.27268387105663,0.9561642156698404,0.0005918829533346838,32.19789337904189,0.969501587801442,0.0006021641295366019,0.031452269193162095
