sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,reg_fct_type,sampling_param,best_anis_param,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
100,0.07,False,1.0,1.0,0.07,0.1,anisotropic,0.0125,0.0215443469003188,500000,391.20903515815735,34.60044296016038,0.9648444992595815,0.0003464975391547465,32.23136919868806,0.9761086355348328,0.0005978710584232424,0.026455303701960683
101,0.07,False,1.0,1.0,0.07,0.1,anisotropic,0.0125,0.0002154434690031,500000,390.3532693386078,31.164706118232303,0.8737652267415226,0.00034597422448333923,28.109208809581872,0.8852822111198941,0.000699187210131557,0.023404212785237515
102,0.07,False,1.0,1.0,0.07,0.1,anisotropic,0.0125,0.0001,500000,393.9225318431854,28.601186106668933,0.8608228677262104,0.0011683907997202378,25.548785627230867,0.8303195407444673,0.002359544522394544,0.03328168136640587
103,0.07,False,1.0,1.0,0.07,0.1,anisotropic,0.0125,0.0001,500000,390.8042588233948,25.975177731939652,0.8934180539729784,0.0025258067008636794,21.558651121685052,0.8250654488806097,0.006983172530328464,0.041732470582623735
104,0.07,False,1.0,1.0,0.07,0.1,anisotropic,0.0125,0.0046415888336127,500000,392.11785316467285,25.09655240511063,0.86459931161383,0.0029401082404325158,23.839811161290726,0.8586677996311465,0.003926787896393329,0.033389420959550366
105,0.07,False,1.0,1.0,0.07,0.1,anisotropic,0.0125,0.0046415888336127,500000,390.6839234828949,24.89240458876013,0.9460992293731421,0.003229831959017007,24.23153186088736,0.9348427619045306,0.0037606870996126215,0.02829455316029034
106,0.07,False,1.0,1.0,0.07,0.1,anisotropic,0.0125,0.0464158883361277,500000,391.55300736427307,25.2393773855332,0.9455347935925474,0.0029875022913647084,25.113197530262575,0.9430667669334313,0.0030755743663453943,0.020678104028549447
107,0.07,False,1.0,1.0,0.07,0.1,anisotropic,0.0125,0.01,500000,390.76409244537354,36.22054110010767,0.9712357518592679,0.00023873793983847572,33.45812673515847,0.9711151053746384,0.000450985811112506,0.02256821268684889
108,0.07,False,1.0,1.0,0.07,0.1,anisotropic,0.0125,0.01,500000,390.1816713809967,21.798490499140208,0.8564046714032645,0.006602472916177406,21.011555589840988,0.8272373854700129,0.007914074228070762,0.039190924419078996
109,0.07,False,1.0,1.0,0.07,0.1,anisotropic,0.0125,0.0215443469003188,500000,392.2913992404938,24.328217670658265,0.9254579401497994,0.003687498286823994,24.192944058023453,0.9317102754339844,0.0038041636241546795,0.025164515302859815
