sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,reg_fct_type,sampling_param,best_anis_param,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
800,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0002154434690031,500000,382.25388169288635,28.42947106977467,0.8694732217531361,0.001334525445447593,25.7418024849656,0.8938634564579616,0.0024779567238534133,0.04990850947417116
801,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0215443469003188,500000,379.08061933517456,36.56540811797599,0.9880590620911108,0.000220231896487585,34.40316337609188,0.9772573238587687,0.0003623303327556755,0.02951142909350425
802,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.01,500000,379.2658700942993,26.183339377263746,0.8780281743568162,0.002370523814764133,25.520013493410136,0.8951419640774859,0.0027617026144087747,0.030830699768490916
803,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0046415888336127,500000,384.0134255886078,28.661640712993698,0.93226760362554,0.001359520431043269,26.383189317076507,0.9265740264112832,0.002297369643584686,0.03663738190011652
804,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0046415888336127,500000,387.02940249443054,31.864972381119134,0.9696983982020051,0.0006436481451787204,30.2245949635655,0.9655228029024451,0.0009390446956083458,0.030941646175036207
805,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0215443469003188,500000,386.9711129665375,29.84676933830135,0.9494292653281243,0.0010348211502681191,27.392275635130986,0.9284516733654261,0.0018210197953671256,0.03734082307256617
806,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.001,500000,381.3448450565338,26.867201335368573,0.8850354656592039,0.0020552001359664123,27.625523548368772,0.9196014687904992,0.0017259249171388761,0.039003997312959345
807,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0021544346900318,500000,379.36868619918823,29.874584949066865,0.92810443862463,0.0010239028096865322,26.487672652125582,0.9172635899054682,0.002233314905260505,0.036946145165633194
808,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0215443469003188,500000,380.7060925960541,32.0783666562313,0.973206685414727,0.0006190972067122742,30.869880915726128,0.9742015208120193,0.0008177252694572068,0.03029355800828469
809,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0021544346900318,500000,381.06325602531433,27.722473994284282,0.8666137598756021,0.001653565193897942,25.31972158021678,0.8921636349670794,0.002875388712792884,0.04844820178930689
810,0.7,False,1.0,1.0,0.7,0.1,anisotropic,0.0125,0.0021544346900318,500000,382.8290627002716,24.84279012608109,0.8743432326032607,0.0032698887086712396,23.92685006667552,0.8847283215424844,0.00403763426696153,0.040476586060995814
