sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,reg_fct_type,sampling_param,best_anis_param,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
450,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0215443469003188,500000,367.4648153781891,35.939263383567734,0.96333233003516,0.00025462038828216954,38.02375145648326,0.9891969518181289,0.0001575594183140322,0.026630399371280648
451,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0215443469003188,500000,369.3038902282715,32.33053659757725,0.928541996340016,0.0005810461740308542,31.16242893995992,0.9597100409098708,0.0007603637635444001,0.031819398420382373
452,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.01,500000,368.50347900390625,23.288104807425306,0.9260644875156913,0.004675167474197899,23.326724127701514,0.9315451383813864,0.004633778186524754,0.030268859674477837
453,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0046415888336127,500000,368.66767024993896,28.553223678281533,0.917334104633168,0.0013870709741924444,27.227880601481502,0.9487262825206305,0.0018820579496401904,0.03534412268736848
454,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.01,500000,368.22310304641724,32.49386287227461,0.9619416640718325,0.0005503429007243332,30.387448956874824,0.9478830943615418,0.0008938708198748404,0.028109964207323288
455,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0215443469003188,500000,371.520605802536,24.66644069292549,0.9179929109305519,0.003399101891010499,24.092877241273456,0.9095738214337525,0.003879006687145097,0.029405307738493848
456,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.01,500000,371.7692663669586,22.38545300737627,0.8692049042777166,0.005712476286666387,22.285371578904734,0.8728521553060593,0.005845646555213905,0.03272072839220976
457,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0046415888336127,500000,365.9666576385498,30.522163393981366,0.9069737593787297,0.0007594974317795553,29.605583274428568,0.9296039240798268,0.0009379600078563804,0.03024415737795124
458,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0215443469003188,500000,366.4674050807953,38.16282497380266,0.9876036241963191,0.00015237855824023415,35.86417290539011,0.9832890374901788,0.00025869561478014344,0.0310641393302244
459,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0464158883361277,500000,366.719722032547,24.791953248604656,0.9285712395273328,0.003312120680093858,24.267090164932966,0.9196411071699905,0.003737596898191024,0.026875535270716996
460,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.01,500000,368.78343415260315,28.10331936382483,0.9102634491885093,0.0015354764577340306,26.896116433063774,0.937681752161703,0.0020275121022763415,0.035392644908757286
461,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.1,500000,367.1468622684479,25.88548715581956,0.9387958631769929,0.0025763372346557217,25.471222187095854,0.9303734655146751,0.0028341916036742055,0.02810396545410164
462,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0046415888336127,500000,369.6338949203491,24.88664851310825,0.8928147170715929,0.0031855541149567006,24.042655138771202,0.9109330854752603,0.0038688716706697475,0.03855206195835947
463,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0004641588833612,500000,367.5343713760376,20.9471705331296,0.8457265385359829,0.007975016754394411,19.8525761143471,0.7642889647525896,0.010261032094502843,0.05009603234573741
464,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0215443469003188,500000,370.4024600982666,29.102477080755875,0.90419882078779,0.0010295909537726329,28.074129566031367,0.9207986294936352,0.001304666375178729,0.0306929895895593
465,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0021544346900318,500000,370.4026710987091,31.383097408099108,0.9567266074209654,0.0007119463982635534,29.165451467258173,0.9554654587535905,0.001186347423367703,0.03176504249299101
466,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.001,500000,368.2183165550232,25.607225280242822,0.900842503665565,0.0027068128390076527,25.232750902879886,0.9250957880096615,0.002950568254688516,0.03657270844581256
467,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0464158883361277,500000,368.4434666633606,23.670669947005575,0.9173745847689688,0.004287410457927495,23.577832454889425,0.9179060287832437,0.004380047418044615,0.024230205339123997
468,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0215443469003188,500000,367.9247341156006,22.974576534615693,0.8586963633506346,0.004999389531319636,23.068178075196172,0.8980294401782326,0.0048927927747546614,0.031989490636728506
469,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0046415888336127,500000,374.8094811439514,35.083435632890485,0.9113564484135741,0.00028806282241225896,27.301838180840075,0.7782741524221657,0.001728410741941921,0.03919843117569814
470,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0021544346900318,500000,368.1036205291748,33.67828381310146,0.9327764882976848,0.0004226110162952505,28.086294278228344,0.9045575645442172,0.0015315802845423181,0.03500495364131537
471,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0215443469003188,500000,370.4301402568817,31.180694865838472,0.9599597698927651,0.0007592933272515476,29.838131335810367,0.942989062577168,0.0010343462309690262,0.026870576285115046
472,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0046415888336127,500000,369.309041261673,30.304400720418062,0.9422110167524178,0.0008670600318670317,27.645750321843888,0.927183844722048,0.0015992420749122327,0.03160868955764456
473,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.01,500000,365.8913929462433,27.466410464091737,0.9196780633991124,0.001775815190190978,27.075317363340705,0.9461494490454364,0.0019431533545270193,0.034906492500381
474,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0215443469003188,500000,367.03832960128784,31.665492766467707,0.9560090331174648,0.0006800789033378158,31.94846079915905,0.9732988468216353,0.0006371805340515805,0.026318953600430794
475,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.0046415888336127,500000,371.28705406188965,32.3419341006653,0.9455242943350681,0.0005477794001925039,30.282363056001884,0.9529099204149132,0.0008801623772460763,0.03387447543021279
476,0.35,False,1.0,1.0,0.35,0.1,anisotropic,0.0125,0.01,500000,372.36397552490234,22.56293260228079,0.8226497228808946,0.0054717817016619805,22.997759229399925,0.8769756895116624,0.0049504662044270046,0.03358587546806767
