sample_idx,sigma_y_tomo,procedure,scale,alpha_norm,sigma_used,reg_param,alpha_init,reg_fct_type,sampling_param,best_anis_param,best_anis_idx,ula_samples,time_ula,psnr_map,ssim_map,mse_map,psnr_mean,ssim_mean,mse_mean,post_std_mean
900,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.004641588833612777,5,100000,77.0266318321228,36.03735077695721,0.9833434045812306,0.00024846378686319123,31.565412782785724,0.9619186190926545,0.0006957559026428696,0.03279244549819985
901,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.01,6,100000,76.87450122833252,28.661460800306806,0.9535289784110654,0.0013581743163500444,27.549151555362258,0.9582282821701362,0.0017546335857564813,0.031458957342280214
902,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,77.02336263656616,31.983134713269372,0.941762652825705,0.0005945166787115517,25.76222658917824,0.8043955967427625,0.0024903182733246845,0.036179802516823525
903,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.002154434690031882,4,100000,76.72108960151672,35.83390924066073,0.9426312247532148,0.00023616561337075513,30.670963505069505,0.927785397444245,0.000775374004311965,0.033204941056690196
904,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,76.28716921806335,34.99113073117675,0.9404094143354627,0.00031547778289500966,30.85392644230773,0.9435353825094563,0.0008178792855270801,0.03194430287666836
905,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.01,6,100000,77.01549482345581,27.761065813874207,0.9424104518514813,0.001667210658018446,24.81517071305305,0.8883458204463868,0.003285337478330314,0.03377212543895882
906,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.01,6,100000,76.6397340297699,27.08074856947647,0.9588058431505525,0.0019555065078389945,25.994564666228325,0.9291263159329124,0.0025111789135822404,0.030591534730249174
907,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.046415888336127774,8,100000,76.67909145355225,33.74317158056455,0.9784949533145744,0.0004211164500664459,31.211780936863313,0.9757302537068464,0.0007542950730276483,0.027358471870593454
908,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.046415888336127774,8,100000,76.36891150474548,34.878414413093296,0.976410286934478,0.0003250631628380066,32.733489837234096,0.9785741667654234,0.0005326724239612722,0.02908399255873486
909,0.35,False,1.0,1.0,0.35,0.1,0.01,anisotropic,0.0125,0.021544346900318822,7,100000,76.78381323814392,22.88563306894777,0.8874895812088778,0.005133806483097635,22.34882052170935,0.8794963586627723,0.005809259124506968,0.029798543480644025
