sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,30.461240418258186,0.9289134206890414,0.0008795509929768741,0.021992700174450874,1.0,1.0,500
1,31.39831939976809,0.9433448839206076,0.0007238339749164879,0.023442402482032776,1.0,1.0,500
2,30.398487432438973,0.8781778378713918,0.0008504515863023698,0.020081276074051857,1.0,1.0,500
3,32.303185622151396,0.9526533864907559,0.0005433110636658967,0.01741451397538185,1.0,1.0,500
4,24.020432719663894,0.86721396072846,0.0039049030747264624,0.024733304977416992,1.0,1.0,500
5,33.055587243393326,0.967917513298361,0.0004576228093355894,0.017985623329877853,1.0,1.0,500
6,31.805146667338914,0.9603958038384455,0.000540103588718921,0.02059328183531761,1.0,1.0,500
7,33.722068507829704,0.8890757339999803,0.0004201510746497661,0.01568099670112133,1.0,1.0,500
8,31.071296444464892,0.9491913188921655,0.0007747575873509049,0.018488168716430664,1.0,1.0,500
9,29.24175390471084,0.9050136058153037,0.0011741656344383955,0.03140440210700035,1.0,1.0,500
