sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.0457679631492,0.8786369547061911,0.003060612129047513,0.02296914905309677,0.5,0.6,50,True
1,22.568496639681435,0.8463310202134589,0.005528677254915237,0.03267278894782066,0.5,0.6,50,True
2,28.931709269720326,0.919944265278506,0.0011921403929591179,0.017939498648047447,0.5,0.6,50,True
3,30.18955402306508,0.9044656595916817,0.0008839174406602979,0.02635912038385868,0.5,0.6,50,True
4,29.27363085531028,0.9428063349488842,0.0011649047955870628,0.02068628929555416,0.5,0.6,50,True
5,25.82051045690166,0.8914036822429127,0.002421114593744278,0.026501016691327095,0.5,0.6,50,True
6,23.884937242047144,0.8613129736315238,0.003345784731209278,0.034217461943626404,0.5,0.6,50,True
7,36.17208825963492,0.9631160177036705,0.00023900305677670985,0.013555603101849556,0.5,0.6,50,True
8,23.01692364586348,0.8416870987588579,0.0049499766901135445,0.027642905712127686,0.5,0.6,50,True
9,18.653489538156474,0.6915966932245787,0.013444846495985985,0.04381071776151657,0.5,0.6,50,True
