sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,31.874444787523856,0.9476255071556082,0.0006352440104819834,0.016098203137516975,0.5,1.0,500
1,35.03539542943672,0.9702138076810276,0.00031327904434874654,0.01715618558228016,0.5,1.0,500
2,32.87503369790337,0.926505934512406,0.0004808338126167655,0.01449897326529026,0.5,1.0,500
3,36.39797572662106,0.9773421062712084,0.00021162627672310919,0.012270238250494003,0.5,1.0,500
4,25.225596999844498,0.8977105664877438,0.0029586513992398977,0.017610490322113037,0.5,1.0,500
5,36.73290328651437,0.9806947112160325,0.00019623481784947217,0.011943122372031212,0.5,1.0,500
6,35.24069381972407,0.9798566741009614,0.0002448625455144793,0.014448566362261772,0.5,1.0,500
7,36.006364974387495,0.9267380290325458,0.0002482994750607759,0.01082967035472393,0.5,1.0,500
8,32.13559881483788,0.959023519627696,0.0006063671316951513,0.014212843962013721,0.5,1.0,500
9,33.27245063842247,0.9512101163082325,0.0004641515261027962,0.021630341187119484,0.5,1.0,500
