sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.3681444418529,0.8780875712533507,0.0028416502755135298,0.024806363508105278,0.35,1.0,50,True
1,22.058202967260904,0.8250895303415359,0.006217998452484608,0.030830956995487213,0.35,1.0,50,True
2,29.014703411442767,0.9226558942267452,0.0011695747962221503,0.01906311698257923,0.35,1.0,50,True
3,29.801853106235157,0.9011571163425013,0.0009664554381743073,0.025860564783215523,0.35,1.0,50,True
4,29.00948264665704,0.9474473327429056,0.0012379561085253954,0.022832009941339493,0.35,1.0,50,True
5,26.70646986591359,0.9028059423586855,0.0019743284210562706,0.027248255908489227,0.35,1.0,50,True
6,23.386520554749794,0.8470638334347145,0.003752663964405656,0.03708362206816673,0.35,1.0,50,True
7,35.65885857138093,0.9693242926285117,0.00026898400392383337,0.014950132928788662,0.35,1.0,50,True
8,23.38665440084994,0.842561068102454,0.004546006675809622,0.02669810689985752,0.35,1.0,50,True
9,18.68980655311818,0.6872075260702889,0.013332885690033436,0.045642685145139694,0.35,1.0,50,True
