sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,27.28289037640114,0.9377976902928761,0.0018285044934600592,0.001474753487855196,0.07,0.9,1,0.001,0.01,True
1,25.533365479534673,0.9056468776579066,0.0027934079989790916,0.0009287425200454891,0.07,0.9,1,0.001,0.2154434690031882,True
2,35.70874453695148,0.9780322371744642,0.00025039399042725563,0.0013619717210531235,0.07,0.9,1,0.001,0.0046415888336127,True
3,40.59260532234303,0.986957117607596,8.055762009462342e-05,0.0009817997924983501,0.07,0.9,1,0.001,0.0021544346900318,True
4,25.805365302738213,0.9217615157473444,0.002588910050690174,0.0012413336662575603,0.07,0.9,1,0.001,0.0464158883361277,True
5,38.47879837566691,0.9866521851966009,0.0001312763779424131,0.0009113484993577003,0.07,0.9,1,0.001,0.01,True
6,30.25490412787079,0.9767196612246143,0.000771793769672513,0.0010132110910490155,0.07,0.9,1,0.001,0.0046415888336127,True
7,32.4162437220257,0.9766823806722098,0.0005675288266502321,0.0005915692308917642,0.07,0.9,1,0.001,0.1,True
8,32.70093082233919,0.9739316107687935,0.0005323563236743212,0.0011439576046541333,0.07,0.9,1,0.001,0.0215443469003188,True
9,19.448042510919038,0.7956853865938096,0.01119697093963623,0.0014707093359902501,0.07,0.9,1,0.001,0.1,True
10,21.11189978914167,0.8180605757316446,0.007650380954146385,0.0012868617195636034,0.07,0.9,1,0.001,0.1,True
11,24.74387333620083,0.9508290964075902,0.00334948836825788,0.0007656950037926435,0.07,0.9,1,0.001,0.4641588833612777,True
12,26.189750585296174,0.9487351328019202,0.0023881352972239256,0.0008964331937022507,0.07,0.9,1,0.001,0.1,True
13,23.681540966921073,0.9206248071429077,0.004271140322089195,0.0008679425809532404,0.07,0.9,1,0.001,0.2154434690031882,True
14,36.36271844873965,0.990740774924049,0.00023076400975696743,0.004891124088317156,0.07,0.9,1,0.001,0.001,True
15,34.38786168367243,0.96350598003104,0.0003635019529610872,0.000801685091573745,0.07,0.9,1,0.001,0.1,True
16,29.94772630249551,0.9791197896434304,0.0010087840491905808,0.0006235592300072312,0.07,0.9,1,0.001,0.2154434690031882,True
17,30.586276658489172,0.9794090682692572,0.0008727982640266418,0.0008618893334642053,0.07,0.9,1,0.001,0.2154434690031882,True
18,28.582000669375578,0.9406665926693455,0.0013376417336985469,0.0008621679153293371,0.07,0.9,1,0.001,0.1,True
19,30.295284443370605,0.9139105252483312,0.0009031339432112873,0.0008610741351731122,0.07,0.9,1,0.001,0.0215443469003188,True
20,30.553832692957297,0.9337114452497824,0.0007532075396738946,0.0010695207165554166,0.07,0.9,1,0.001,0.1,True
21,31.456358241879634,0.9845591603602418,0.0007143191178329289,0.000614132615737617,0.07,0.9,1,0.001,0.2154434690031882,True
22,31.4515967682458,0.9771379299607932,0.0007022651261650026,0.0014660907909274101,0.07,0.9,1,0.001,0.0001,True
23,37.24238564311401,0.9867761497250283,0.00018832653586287051,0.0035086029674857855,0.07,0.9,1,0.001,0.0004641588833612,True
24,32.25641444903393,0.9679382339627381,0.0005923383287154138,0.0015722020762041211,0.07,0.9,1,0.001,0.01,True
