sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,33.764011074490945,0.961331458868011,0.00041113453335128725,0.01740066520869732,0.25,0.8,400
1,33.77696929948613,0.9344448998524308,0.0004185756260994822,0.013688136823475361,0.25,0.8,400
2,33.019502660562516,0.9822791507131237,0.0004651018534786999,0.012911470606923103,0.25,0.8,400
3,37.86818414663959,0.9877525573852015,0.00015085119230207056,0.010040826164186,0.25,0.8,400
4,34.013983491819545,0.9834222342392239,0.0003910705854650587,0.010609335266053677,0.25,0.8,400
5,38.78174699371293,0.9846733437295545,0.00012243108358234167,0.010065866634249687,0.25,0.8,400
6,36.87055015708835,0.9913613015038064,0.00016824288468342274,0.010503040626645088,0.25,0.8,400
7,35.969979077300486,0.9661116927585366,0.0002503884898032993,0.007449524477124214,0.25,0.8,400
8,34.27334143812089,0.971485227869268,0.0003706477291416377,0.014006368815898895,0.25,0.8,400
9,36.612348381998984,0.979140941726411,0.0002151146618416533,0.01465084869414568,0.25,0.8,400
