sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,33.49762094832038,0.9621110139597281,0.00043714247294701636,0.01101839542388916,0.25,1.0,200
1,40.233569065511254,0.9879136574372911,9.464855247642845e-05,0.009469502605497837,0.25,1.0,200
2,35.78552195346048,0.9676390171696896,0.000246006267843768,0.009400310926139355,0.25,1.0,200
3,42.771305469718435,0.9925954077235193,4.87794131913688e-05,0.0071078999899327755,0.25,1.0,200
4,26.025498822832517,0.9058601670274732,0.0024609549436718225,0.012812679633498192,0.25,1.0,200
5,39.24077677518143,0.9855140704965321,0.00011015107156708837,0.007738972548395395,0.25,1.0,200
6,39.7593491337959,0.9909730019553404,8.650810923427343e-05,0.009851435199379921,0.25,1.0,200
7,38.39492034819307,0.9588319873177784,0.00014325845404528081,0.00644376827403903,0.25,1.0,200
8,34.89761208209491,0.9716652418314734,0.0003210216236766428,0.010003640316426754,0.25,1.0,200
9,38.013928805106765,0.979522205881536,0.0001557800715090707,0.013719146139919758,0.25,1.0,200
