sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.59110525078479,0.5370129099193648,0.021442456170916557,0.0541808195412159,0.07,1.0,500,False
1,18.30797098266457,0.6865575557576853,0.014745986089110374,0.054460201412439346,0.07,1.0,500,False
2,26.366699353761177,0.7841398086882942,0.0021519314032047987,0.03145155683159828,0.07,1.0,500,False
3,28.279512563747026,0.8677546037849995,0.0013721950817853212,0.046782687306404114,0.07,1.0,500,False
4,19.876427521143142,0.651435025726297,0.010139365680515766,0.06942049413919449,0.07,1.0,500,False
5,20.038446761068,0.6802973506037928,0.009166884236037731,0.04877648130059242,0.07,1.0,500,False
6,19.625162370522894,0.6192903257599847,0.008922272361814976,0.05851248651742935,0.07,1.0,500,False
7,25.592061708063806,0.7698024502120167,0.0027315309271216393,0.04155632480978966,0.07,1.0,500,False
8,18.568915044308643,0.6225129393874513,0.01378491148352623,0.0550340935587883,0.07,1.0,500,False
9,19.441623974813023,0.7611392554414955,0.011213531717658043,0.06080057844519615,0.07,1.0,500,False
