sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.952260968232592,0.5038336135048582,0.024840421974658966,0.05929180234670639,0.7,0.8,200,False
1,18.917916952619613,0.7033849627031429,0.012813837267458439,0.05941939726471901,0.7,0.8,200,False
2,25.875310511707816,0.7649773316467419,0.0024097238201647997,0.03508754074573517,0.7,0.8,200,False
3,27.93868876757875,0.8521018328803031,0.001484219916164875,0.05066460743546486,0.7,0.8,200,False
4,19.686840407361494,0.6388412727563177,0.01059179287403822,0.07201047241687775,0.7,0.8,200,False
5,19.875829507969904,0.6546281693478091,0.009516634978353977,0.049221936613321304,0.7,0.8,200,False
6,19.833283262339485,0.6421261579653388,0.008504785597324371,0.05928228050470352,0.7,0.8,200,False
7,25.585910239051813,0.7614481410245201,0.0027354026678949594,0.04062069579958916,0.7,0.8,200,False
8,18.75038052845706,0.6156274897900099,0.013220791704952717,0.056979741901159286,0.7,0.8,200,False
9,19.27039618759699,0.7350734274917171,0.01166447438299656,0.06744062900543213,0.7,0.8,200,False
