sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,27.086596670597224,0.9264148101727495,0.001913046115078032,0.004505465738475323,0.7,0.9,1,0.001,0.0046415888336127,True
1,28.682807540739617,0.9453529748369789,0.0013526646653190255,0.004897302016615868,0.7,0.9,1,0.001,0.0215443469003188,True
2,32.97743776539467,0.9680395715007841,0.0004696286341641098,0.0036769243888556957,0.7,0.9,1,0.001,0.0004641588833612,True
3,34.551230043690765,0.959993408783363,0.00032377560273744166,0.0029976817313581705,0.7,0.9,1,0.001,0.0215443469003188,True
4,29.706075637955422,0.9473872777109176,0.001054498367011547,0.003595922142267227,0.7,0.9,1,0.001,0.0021544346900318,True
5,35.41929797509851,0.9711123373209507,0.00026554407668299973,0.0028045461513102055,0.7,0.9,1,0.001,0.01,True
6,31.11730987563249,0.9715500515188841,0.0006327916053123772,0.0027717668563127518,0.7,0.9,1,0.001,0.001,True
7,42.28489848841484,0.9875556230545044,5.849550143466331e-05,0.001970430603250861,0.7,0.9,1,0.001,0.01,True
8,31.441976000404853,0.9625637635619402,0.0007113738683983684,0.0049073235131800175,0.7,0.9,1,0.001,0.001,True
9,20.74714970778251,0.8463776837717223,0.008302135393023491,0.005316717084497213,0.7,0.9,1,0.001,0.01,True
10,30.965619371413947,0.9846267942858186,0.0007912452565506101,0.0067289480939507484,0.7,0.9,1,0.001,0.0021544346900318,True
11,34.556145206339146,0.9595161296265782,0.0003497447760310024,0.007121311966329813,0.7,0.9,1,0.001,0.0464158883361277,True
12,25.43819136214787,0.9547889922131372,0.002839323366060853,0.004303446039557457,0.7,0.9,1,0.001,0.0046415888336127,True
13,24.622865201127723,0.9277754100351965,0.0034388357307761908,0.005130295176059008,0.7,0.9,1,0.001,0.01,True
14,31.072528718022568,0.958980604752483,0.0007801660103723407,0.009918487630784512,0.7,0.9,1,0.001,0.0004641588833612,True
15,37.05822344748616,0.9536101591414834,0.00019654887728393078,0.0023004328832030296,0.7,0.9,1,0.001,0.01,True
16,39.36930470059745,0.987905263393287,0.00011524984438437968,0.002744483994320035,0.7,0.9,1,0.001,0.0215443469003188,True
17,38.97420190642607,0.9857511547758361,0.00012650898133870214,0.0031303283758461475,0.7,0.9,1,0.001,0.0215443469003188,True
18,32.16777480280623,0.9603210080864814,0.0005858176155015826,0.0035788663662970066,0.7,0.9,1,0.001,0.01,True
19,27.65954621863671,0.9290015331947151,0.0016570133157074451,0.003993111662566662,0.7,0.9,1,0.001,0.0046415888336127,True
20,34.310569159139085,0.9594110466070834,0.00031713268253952265,0.0028726260643452406,0.7,0.9,1,0.001,0.01,True
21,41.54981611125213,0.996353601677376,6.991115515120327e-05,0.0020618680864572525,0.7,0.9,1,0.001,0.0215443469003188,True
22,34.23849973015961,0.9867880586899963,0.00036966707557439804,0.004097570665180683,0.7,0.9,1,0.001,0.0004641588833612,True
23,35.794089891728504,0.9690567008128353,0.0002628700458444655,0.004192256834357977,0.7,0.9,1,0.001,0.0215443469003188,True
24,31.70786299606549,0.9530577662759399,0.0006720862002111971,0.005465328227728605,0.7,0.9,1,0.001,0.0002154434690031,True
