sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,34.81127272873513,0.9628059541031918,0.00032304110936820507,0.01691928319633007,0.7,0.9,10,1e-06,0.0215443469003188,True
1,30.972926171989585,0.9359337601453158,0.0007983223767951131,0.022038429975509644,0.7,0.9,10,1e-06,0.0215443469003188,True
2,31.693884133081266,0.9547728143624723,0.0006311170291155577,0.013533223420381546,0.7,0.9,10,1e-06,0.0001,True
3,33.59331645658602,0.9371315713998765,0.0004036783648189157,0.01049592811614275,0.7,0.9,10,1e-06,0.0021544346900318,True
4,29.54176610693586,0.9384373176200902,0.0010951582808047533,0.013636624440550804,0.7,0.9,10,1e-06,0.0021544346900318,True
5,34.879440199006204,0.9645099200316012,0.0003006923361681402,0.0067779687233269215,0.7,0.9,10,1e-06,0.0046415888336127,True
6,30.351999848654255,0.9494947611178407,0.000754730252083391,0.012495036236941814,0.7,0.9,10,1e-06,0.0021544346900318,True
7,39.89123630364745,0.9808225857307298,0.00010150529124075547,0.004908271599560976,0.7,0.9,10,1e-06,0.0021544346900318,True
8,29.38754969625229,0.9274521335475031,0.0011416698107495904,0.014947513118386269,0.7,0.9,10,1e-06,0.01,True
9,19.81520734522561,0.7339810520233542,0.010289257392287254,0.03617657348513603,0.7,0.9,10,1e-06,0.0215443469003188,True
