sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,31.45839705438685,0.9438636877503865,0.0006991097470745444,0.01763419434428215,0.5,1.2,500
1,32.777693062304145,0.9513623309778232,0.0005268677487038076,0.019434094429016113,0.5,1.2,500
2,32.449287511471084,0.9204086689403429,0.0005303585785441101,0.016424303874373436,0.5,1.2,500
3,34.28096773494541,0.9717032955450047,0.0003445643524173647,0.01441138330847025,0.5,1.2,500
4,25.282546964135687,0.8996523485314274,0.002920107450336218,0.01956525258719921,0.5,1.2,500
5,36.51981085409823,0.983588711449913,0.00020610347564797848,0.013651094399392605,0.5,1.2,500
6,33.85077589692639,0.9719775109960321,0.00033722061198204756,0.01618933491408825,0.5,1.2,500
7,35.82239152513819,0.923276695068176,0.0002590437652543187,0.012602077797055244,0.5,1.2,500
8,30.95582302428415,0.9489582080098006,0.00079563376493752,0.015699297189712524,0.5,1.2,500
9,31.834308547156827,0.9360043795546757,0.0006463591707870364,0.02412431500852108,0.5,1.2,500
