sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,34.075094135049945,0.9581514069785521,0.00038271513767540455,0.02015211246907711,0.35,0.9,200,9.999999999999999e-06,0.0215443469003188,True
1,31.733580059106487,0.9163771793323159,0.0006700587691739202,0.026849200949072838,0.35,0.9,200,9.999999999999999e-06,0.0215443469003188,True
2,32.39800237170748,0.9549480004022735,0.0005366585683077574,0.015225128270685673,0.35,0.9,200,9.999999999999999e-06,0.0001,True
3,31.861654604007605,0.922995463177039,0.0006014530081301928,0.01183468010276556,0.35,0.9,200,9.999999999999999e-06,0.0046415888336127,True
4,30.605603189501103,0.9408752348262459,0.0008572217775508761,0.015338825061917305,0.35,0.9,200,9.999999999999999e-06,0.0021544346900318,True
5,34.343012211390096,0.9470958597688975,0.00034022415638901293,0.00889261532574892,0.35,0.9,200,9.999999999999999e-06,0.01,True
6,30.936895067898607,0.9446228321091924,0.0006596327293664217,0.012824160978198051,0.35,0.9,200,9.999999999999999e-06,0.0021544346900318,True
7,37.54101927110091,0.9725912925167349,0.0001743855100357905,0.006419443525373936,0.35,0.9,200,9.999999999999999e-06,0.0021544346900318,True
8,28.985669492830223,0.9106664826172731,0.001252358197234571,0.01633976586163044,0.35,0.9,200,9.999999999999999e-06,0.0215443469003188,True
9,19.715772105312986,0.7455000634527978,0.010527555830776691,0.03326515108346939,0.35,0.9,200,9.999999999999999e-06,0.0215443469003188,True
