sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,24.71920022646845,0.8522039888596599,0.0032996286172419786,0.028404418379068375,0.7,0.9,100,1e-08,0.0215443469003188,True
1,23.911343994008906,0.8534896993621923,0.004058228339999914,0.03437286615371704,0.7,0.9,100,1e-08,0.0215443469003188,True
2,28.72238695180615,0.9216585090589086,0.001251006731763482,0.01977730542421341,0.7,0.9,100,1e-08,0.0001,True
3,29.208296833290284,0.8897633175408877,0.0011079941177740693,0.027415810152888298,0.7,0.9,100,1e-08,0.0021544346900318,True
4,28.43111104315785,0.935120729539232,0.001414302852936089,0.02437959983944893,0.7,0.9,100,1e-08,0.0021544346900318,True
5,26.76069988281645,0.8914660266581628,0.0019498284673318267,0.02757851965725422,0.7,0.9,100,1e-08,0.0046415888336127,True
6,23.409355240192006,0.8382045919132314,0.0037329846527427435,0.038410548120737076,0.7,0.9,100,1e-08,0.0021544346900318,True
7,34.06257155271041,0.9532270061373096,0.00038846791721880436,0.01618042401969433,0.7,0.9,100,1e-08,0.0021544346900318,True
8,23.71118011595016,0.8468501523355266,0.004218688700348139,0.02777789533138275,0.7,0.9,100,1e-08,0.01,True
9,18.45981661008388,0.672584594069818,0.014057986438274384,0.046602509915828705,0.7,0.9,100,1e-08,0.0215443469003188,True
