sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,28.407169656496897,0.9439319377790049,0.0014114583609625697,0.00915706716477871,0.7,0.9,10,0.01,0.0046415888336127,True
1,27.036190234790674,0.8941057263813448,0.0019762953743338585,0.010757510550320148,0.7,0.9,10,0.01,0.0215443469003188,True
2,34.573141904769365,0.9700851767055759,0.00032522514811716974,0.005170095711946487,0.7,0.9,10,0.01,0.0004641588833612,True
3,29.289039945555857,0.9307330431780293,0.0010875847656279802,0.004108728840947151,0.7,0.9,10,0.01,0.0215443469003188,True
4,28.286882570870286,0.928516378951085,0.001462060259655118,0.006223327945917845,0.7,0.9,10,0.01,0.0021544346900318,True
5,26.85037608826111,0.9140973576840487,0.0019099798519164324,0.004753534682095051,0.7,0.9,10,0.01,0.01,True
6,29.296771882704128,0.9448687161700521,0.0009623088408261538,0.0053185210563242435,0.7,0.9,10,0.01,0.001,True
7,38.61810654607286,0.9790891136731895,0.00013608229346573353,0.0032134978100657463,0.7,0.9,10,0.01,0.01,True
8,27.46579994813684,0.9429757801433343,0.0017771149287000299,0.005430416204035282,0.7,0.9,10,0.01,0.001,True
9,19.915066352005457,0.819868355623751,0.01005537249147892,0.00817034300416708,0.7,0.9,10,0.01,0.01,True
10,31.984691842020766,0.9750563565822332,0.000625754299107939,0.006277109030634165,0.7,0.9,10,0.01,0.0021544346900318,True
11,31.96078679662085,0.9560841935983753,0.0006357511156238616,0.009950841777026653,0.7,0.9,10,0.01,0.0464158883361277,True
12,23.82280085552083,0.9427286927202395,0.004118640441447496,0.005555980373173952,0.7,0.9,10,0.01,0.0046415888336127,True
13,24.235186693456004,0.906022247112894,0.00375992595218122,0.007258994039148092,0.7,0.9,10,0.01,0.01,True
14,31.615079610058206,0.9634342158926407,0.0006885443581268191,0.011769881471991539,0.7,0.9,10,0.01,0.0004641588833612,True
15,37.83603615785537,0.960196744377645,0.00016431957192253321,0.00416521867737174,0.7,0.9,10,0.01,0.01,True
16,39.22210911168684,0.9848782446762111,0.0001192229610751383,0.0029713341500610113,0.7,0.9,10,0.01,0.0215443469003188,True
17,29.17460334437649,0.9572558814911527,0.0012080396991223097,0.00418937299400568,0.7,0.9,10,0.01,0.0215443469003188,True
18,28.458631514705537,0.9049410114254153,0.0013761846348643303,0.006056797690689564,0.7,0.9,10,0.01,0.01,True
19,29.53521942457773,0.9391364292678941,0.0010758672142401338,0.006570795550942421,0.7,0.9,10,0.01,0.0046415888336127,True
20,29.41137548966897,0.9126173964858014,0.00097985181491822,0.003628674428910017,0.7,0.9,10,0.01,0.01,True
21,40.01942923615773,0.9936716499650934,9.944550401996821e-05,0.005623184144496918,0.7,0.9,10,0.01,0.0215443469003188,True
22,31.48997291829889,0.9704878552133454,0.0006960869068279862,0.006614657584577799,0.7,0.9,10,0.01,0.0004641588833612,True
23,28.73679249343037,0.9202856574749615,0.001334967790171504,0.005772427190095186,0.7,0.9,10,0.01,0.0215443469003188,True
24,-159.28611421719233,0.4327179200263015,8449338300694528.0,82237672.0,0.7,0.9,10,0.01,0.0002154434690031,True
