sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.73176137335773,0.8821081419534725,0.0026134182699024677,0.024972187355160713,0.07,1.4,300,True
1,21.532481760104712,0.8054456181471418,0.007018151227384806,0.031380608677864075,0.07,1.4,300,True
2,28.773168217538508,0.9163286568089009,0.0012364642461761832,0.02102547697722912,0.07,1.4,300,True
3,29.213599417116576,0.8980929431556801,0.0011066420702263713,0.025874288752675056,0.07,1.4,300,True
4,28.76269909128885,0.9545956745636106,0.0013103388482704759,0.023405490443110466,0.07,1.4,300,True
5,26.751206748772262,0.905464916241089,0.0019540954381227493,0.02792506292462349,0.07,1.4,300,True
6,23.287175716143903,0.8469547033503362,0.0038394953589886427,0.03823113068938255,0.07,1.4,300,True
7,34.419676113328485,0.9677653985926488,0.00035780356847681105,0.015612459741532803,0.07,1.4,300,True
8,23.50840168230169,0.8367452229300112,0.004420336335897446,0.02777804434299469,0.07,1.4,300,True
9,18.341094914783763,0.6696006609941096,0.014447585679590702,0.04785982146859169,0.07,1.4,300,True
