sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.389995884789275,0.5251890368261856,0.022458745166659355,0.05361548066139221,0.25,1.2,50,False
1,18.094882630294805,0.6725271202025128,0.015487547032535076,0.05463206768035889,0.25,1.2,50,False
2,26.139429198017503,0.7838988546460761,0.0022675422951579094,0.03230244293808937,0.25,1.2,50,False
3,28.344400666869042,0.8671497803768172,0.0013518454506993294,0.04798314347863197,0.25,1.2,50,False
4,19.71476516290065,0.6541922997908969,0.010523905977606773,0.06996878236532211,0.25,1.2,50,False
5,19.92974494698783,0.6732170697367117,0.00939922221004963,0.04919389262795448,0.25,1.2,50,False
6,19.911625213496343,0.6317374427981027,0.00835274439305067,0.06006333976984024,0.25,1.2,50,False
7,25.931830859661073,0.7787311412144157,0.002525975927710533,0.04138394445180893,0.25,1.2,50,False
8,18.575064172213676,0.6191262372458134,0.013765408657491207,0.05515063554048538,0.25,1.2,50,False
9,19.407871997310494,0.7489281529815982,0.011301018297672272,0.06359643489122391,0.25,1.2,50,False
