sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,29.665078125121894,0.7034521641251426,0.0010565188713371754,0.07019802927970886,0.25,0.2,100
1,29.465840103924247,0.7185681189659798,0.0011295017320662737,0.06762078404426575,0.25,0.2,100
2,30.806738253878102,0.7340669825065678,0.0007741489680483937,0.055868543684482574,0.25,0.2,100
3,30.54155495807955,0.7449331610118518,0.0008151013753376901,0.06466276198625565,0.25,0.2,100
4,30.611797109877582,0.7660810016826087,0.0008560001151636243,0.052257705479860306,0.25,0.2,100
5,30.262827587535487,0.7021115296397751,0.0008705298532731831,0.0702158734202385,0.25,0.2,100
6,28.692293412293285,0.6599873298351673,0.0011060184333473444,0.07004290074110031,0.25,0.2,100
7,29.81546769574971,0.6331453670596683,0.00103291729465127,0.07623091340065002,0.25,0.2,100
8,31.382711126263093,0.7561287646315477,0.000721147982403636,0.06194385513663292,0.25,0.2,100
9,31.001554726183436,0.7837170325911635,0.000782977556809783,0.07005244493484497,0.25,0.2,100
