sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,30.980456209995918,0.9327379179103502,0.0007804398774169385,0.02365565486252308,0.5,0.6,300
1,37.08858239371316,0.9784004559703902,0.00019525970856193453,0.020150111988186836,0.5,0.6,300
2,31.41600009335107,0.8890362279210913,0.0006728191510774195,0.019060319289565086,0.5,0.6,300
3,39.27215774454334,0.9734689478980622,0.00010918207408394665,0.016643911600112915,0.5,0.6,300
4,23.246171129442512,0.8276552828689566,0.004666985012590885,0.026438770815730095,0.5,0.6,300
5,33.50745384333289,0.9488539142751349,0.00041240223799832165,0.02095910720527172,0.5,0.6,300
6,37.08881839667882,0.9820645105697299,0.0001599962852196768,0.01890650764107704,0.5,0.6,300
7,33.538157054864655,0.9004144480132851,0.00043832536903209984,0.016955561935901642,0.5,0.6,300
8,36.872164484078795,0.9774618014401081,0.00020374129235278815,0.020611045882105827,0.5,0.6,300
9,34.752141923244764,0.9695943111113596,0.0003301342367194593,0.02683344855904579,0.5,0.6,300
