sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,23.57580738968433,0.8245918839615335,0.0042934296652674675,0.03103008307516575,0.7,0.8,300,True
1,22.402972236500176,0.8275180767017186,0.005743460729718208,0.03536384552717209,0.7,0.8,300,True
2,27.791026397952464,0.8975936365155543,0.0015502284513786435,0.021682163700461388,0.7,0.8,300,True
3,28.76861655319683,0.8798512283004282,0.0012260423973202705,0.030068906024098396,0.7,0.8,300,True
4,28.553496049009766,0.9318809568174606,0.0013750038342550397,0.026475168764591217,0.7,0.8,300,True
5,25.422644351086497,0.8620265282590088,0.002653395291417837,0.029590269550681114,0.7,0.8,300,True
6,22.702190235565315,0.8189908553788754,0.004393116571009159,0.039535194635391235,0.7,0.8,300,True
7,32.0552668249375,0.9388806625539428,0.0006167165702208877,0.019637852907180786,0.7,0.8,300,True
8,23.25027419853283,0.8331397426983169,0.004691028501838446,0.029433077201247215,0.7,0.8,300,True
9,18.367526216153255,0.6564278595860563,0.014359925873577595,0.0507664754986763,0.7,0.8,300,True
