sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.5245954919857,0.5331934812432527,0.021773364394903183,0.05293269455432892,0.07,1.2,400,False
1,18.1928995831125,0.6806263970388955,0.015141920186579227,0.053914427757263184,0.07,1.2,400,False
2,26.41320593410545,0.7914587685660115,0.0021290103904902935,0.032225996255874634,0.07,1.2,400,False
3,28.53421441453344,0.86819407905244,0.001294033951126039,0.04764155298471451,0.07,1.2,400,False
4,19.86627147401055,0.6586972502242486,0.01016310416162014,0.06909303367137909,0.07,1.2,400,False
5,20.05349205142684,0.6819301861987311,0.009135181084275246,0.04930489510297775,0.07,1.2,400,False
6,19.713080051861457,0.622732826021558,0.00874346774071455,0.0599096454679966,0.07,1.2,400,False
7,25.797351272711808,0.7749883989102838,0.002605416579172015,0.04232477769255638,0.07,1.2,400,False
8,18.53868943786302,0.6210666769987906,0.013881184160709381,0.054985322058200836,0.07,1.2,400,False
9,19.398914373087727,0.7522842857378602,0.011324351653456688,0.06327793002128601,0.07,1.2,400,False
