sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,13.906994567825384,0.12387374224592408,0.03978190943598747,0.36019954085350037,1.0,0.2,100
1,16.36348687152161,0.23954112467681035,0.023073963820934296,0.2806091606616974,1.0,0.2,100
2,15.103135513701707,0.05142424441070453,0.028786230832338333,0.31945374608039856,1.0,0.2,100
3,14.857116621007776,0.09934416625000318,0.030175568535923958,0.3153374493122101,1.0,0.2,100
4,14.160242595777408,0.09436637357461461,0.037811968475580215,0.3002955913543701,1.0,0.2,100
5,14.52552184468953,0.09158465482602496,0.03262227401137352,0.32428309321403503,1.0,0.2,100
6,13.829695583142227,0.07904902937511704,0.0338861458003521,0.3360101580619812,1.0,0.2,100
7,14.178974810465725,0.05909077858121028,0.03781941905617714,0.33687692880630493,1.0,0.2,100
8,15.564788407193921,0.14795018065467466,0.02753066085278988,0.3006550073623657,1.0,0.2,100
9,15.501544667271274,0.16414262248408695,0.027781156823039055,0.2995162010192871,1.0,0.2,100
