sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.548234838058605,0.5397010819511355,0.021655168384313583,0.05229106545448303,0.05,1.2,25,False
1,18.132900239996133,0.6830749796566483,0.015352563001215458,0.053297724574804306,0.05,1.2,25,False
2,26.317899673493304,0.7933815909522022,0.002176248002797365,0.03166104108095169,0.05,1.2,25,False
3,28.67236619339039,0.8765497061758126,0.0012535176938399673,0.04660754278302193,0.05,1.2,25,False
4,19.839214807898685,0.6616950495745477,0.010226617567241192,0.06827032566070557,0.05,1.2,25,False
5,20.093685542811308,0.6879689469561378,0.009051026776432991,0.04842725768685341,0.05,1.2,25,False
6,19.808258547028412,0.6243390724116923,0.00855393335223198,0.05917349457740784,0.05,1.2,25,False
7,25.9784847698134,0.785246553462214,0.002498985966667533,0.04126277565956116,0.05,1.2,25,False
8,18.553201387575694,0.6286375179116243,0.01383487693965435,0.054419003427028656,0.05,1.2,25,False
9,19.416811831624546,0.7609355478567547,0.011277779936790466,0.06175192818045616,0.05,1.2,25,False
