sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,31.08390602105932,0.7948618501889009,0.0007620693650096655,0.05633660778403282,0.25,0.4,50
1,31.551594548259008,0.8070584054069423,0.000698733318131417,0.05300545319914818,0.25,0.4,50
2,32.11277452575172,0.8374635811099327,0.0005730874254368246,0.04291994869709015,0.25,0.4,50
3,32.85334221028422,0.8397578958448857,0.0004786663339473307,0.05141189694404602,0.25,0.4,50
4,31.613811280836934,0.8528873108258188,0.0006796297384425998,0.0405755341053009,0.25,0.4,50
5,32.69797678285015,0.8201292989000878,0.0004968997091054916,0.05418837442994118,0.25,0.4,50
6,30.71386225381024,0.7832863521939999,0.0006943932385183871,0.054857395589351654,0.25,0.4,50
7,32.219176610238456,0.7530726570947436,0.0005938744870945811,0.05904775857925415,0.25,0.4,50
8,33.7095498244739,0.8472070602471369,0.0004220272821839899,0.04871111735701561,0.25,0.4,50
9,32.88373362458274,0.8635925458603845,0.0005076114903204143,0.05499747022986412,0.25,0.4,50
