sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,33.413811534142994,0.960329471065656,0.00044566026190295815,0.020484870299696922,0.7,0.9,100,0.0001,0.0046415888336127,True
1,28.776374641218435,0.9186412641246129,0.0013238337123766541,0.02202541008591652,0.7,0.9,100,0.0001,0.0215443469003188,True
2,31.465219596118267,0.9448687006153312,0.0006652369629591703,0.014603586867451668,0.7,0.9,100,0.0001,0.0004641588833612,True
3,30.4395011068466,0.9151539807529857,0.0008344821399077773,0.01112376432865858,0.7,0.9,100,0.0001,0.0215443469003188,True
4,29.49676869371151,0.924791471604008,0.001106564188376069,0.014037024229764938,0.7,0.9,100,0.0001,0.0021544346900318,True
5,32.44849563433846,0.9413896494451814,0.0005262799677439034,0.009360264055430889,0.7,0.9,100,0.0001,0.01,True
6,28.624109832131953,0.9296087101486322,0.0011235197307541966,0.01161369401961565,0.7,0.9,100,0.0001,0.001,True
7,36.169719035257536,0.9672647761978724,0.00023913350014481694,0.006269966717809439,0.7,0.9,100,0.0001,0.01,True
8,28.757401320556603,0.9243686267812001,0.0013199434615671635,0.014079475775361061,0.7,0.9,100,0.0001,0.001,True
9,20.975665810074165,0.7974836443694091,0.007876589894294739,0.031274259090423584,0.7,0.9,100,0.0001,0.01,True
10,30.80208648013342,0.977683841367132,0.0008216075366362929,0.0206924881786108,0.7,0.9,100,0.0001,0.0021544346900318,True
11,33.13146265024486,0.9349389853200061,0.0004855338775087148,0.015026150271296501,0.7,0.9,100,0.0001,0.0464158883361277,True
12,28.447470497732333,0.9625654717670875,0.0014199953293427825,0.016276758164167404,0.7,0.9,100,0.0001,0.0046415888336127,True
13,24.96245581970211,0.8902290575513837,0.003180184867233038,0.02303622104227543,0.7,0.9,100,0.0001,0.01,True
14,33.542032222613486,0.9481939589921904,0.00044181119301356375,0.017056284472346306,0.7,0.9,100,0.0001,0.0004641588833612,True
15,38.84598946965282,0.9614500987455941,0.00013022488565184176,0.008491260930895805,0.7,0.9,100,0.0001,0.01,True
16,36.569202720623636,0.9689480245144129,0.00021960919548291713,0.011127996258437634,0.7,0.9,100,0.0001,0.0215443469003188,True
17,37.30060212647037,0.9688301863469821,0.00018598645692691207,0.013449596241116524,0.7,0.9,100,0.0001,0.0215443469003188,True
18,29.65624457750339,0.9075638951426872,0.0010445168009027839,0.011980117298662663,0.7,0.9,100,0.0001,0.01,True
19,28.686428738672948,0.9337056146086923,0.0013080902863293886,0.012952450662851334,0.7,0.9,100,0.0001,0.0046415888336127,True
20,30.25127164164857,0.8825323691378253,0.0008075524820014834,0.025639565661549568,0.7,0.9,100,0.0001,0.01,True
21,40.27104484664518,0.985553690031463,9.38476950977929e-05,0.008547140285372734,0.7,0.9,100,0.0001,0.0215443469003188,True
22,33.412356779628155,0.9638609539090788,0.0004471209831535816,0.019041433930397034,0.7,0.9,100,0.0001,0.0004641588833612,True
23,32.74366766117144,0.9221397102248189,0.000530619639903307,0.019290629774332047,0.7,0.9,100,0.0001,0.0215443469003188,True
24,30.034335424124073,0.9167237717762082,0.0009880472207441926,0.017576631158590317,0.7,0.9,100,0.0001,0.0002154434690031,True
