sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,23.859573796663376,0.8848275005800834,0.004021866712719202,0.02265959233045578,0.05,0.4,50,True
1,21.8479676550192,0.8313451656359642,0.006526406854391098,0.03343706205487251,0.05,0.4,50,True
2,29.481434053367906,0.9325267431410068,0.001050400547683239,0.013809315860271454,0.05,0.4,50,True
3,31.146882315378118,0.92366282082133,0.0007090533617883921,0.02278272621333599,0.05,0.4,50,True
4,28.90838377220119,0.9612671764734729,0.001267112442292273,0.017977362498641014,0.05,0.4,50,True
5,25.616311188819907,0.9022427131906027,0.0025376707781106234,0.026720760390162468,0.05,0.4,50,True
6,23.37432386837846,0.869242508363867,0.003763217246159911,0.03290242329239845,0.05,0.4,50,True
7,30.069626314532066,0.9632661408745713,0.000974203459918499,0.013874966651201248,0.05,0.4,50,True
8,22.29549669642699,0.8324563600133982,0.0058444794267416,0.030482519418001175,0.05,0.4,50,True
9,18.5118612983329,0.6935809664353462,0.0138905243948102,0.04279942438006401,0.05,0.4,50,True
