sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,37.082023122367936,0.9794666100335687,0.00019150615844409913,0.012337932363152504,0.07,0.9,10,1e-07,0.0215443469003188,True
1,31.385586336381614,0.9616457189907107,0.0007259592530317605,0.019264111295342445,0.07,0.9,10,1e-07,0.0464158883361277,True
2,-7.544307844407932,0.719806744609098,5.295770168304443,0.9001224040985107,0.07,0.9,10,1e-07,0.0001,True
3,37.635547293569516,0.9612602099576356,0.00015915209951344877,0.0038715959526598454,0.07,0.9,10,1e-07,0.0046415888336127,True
4,33.45598868608418,0.9762364156290474,0.0004446872044354677,0.008864621631801128,0.07,0.9,10,1e-07,0.0046415888336127,True
5,37.40196082414354,0.9718638114300552,0.000168217156897299,0.0042482116259634495,0.07,0.9,10,1e-07,0.001,True
6,32.506533173943104,0.9712513845925238,0.0004595559439621866,0.0063532255589962006,0.07,0.9,10,1e-07,0.0021544346900318,True
7,43.53543068242688,0.9860938212789127,4.386006185086444e-05,0.0032066497951745987,0.07,0.9,10,1e-07,0.0004641588833612,True
8,31.398746377318414,0.9357010741152015,0.000718490278813988,0.01008335780352354,0.07,0.9,10,1e-07,0.0021544346900318,True
9,21.415032619743855,0.8265878606194611,0.0071187131106853485,0.02822360396385193,0.07,0.9,10,1e-07,0.0215443469003188,True
