sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,34.358690641643086,0.967239683626606,0.0003585221420507878,0.0160078015178442,0.25,0.8,300
1,33.92984244963225,0.933339538519781,0.00040409795474261045,0.012853854335844517,0.25,0.8,300
2,33.30453449171154,0.9837169791019154,0.00043555686715990305,0.011951628141105175,0.25,0.8,300
3,38.3371369229143,0.988908262998327,0.00013541083899326622,0.009131512604653835,0.25,0.8,300
4,34.103209101372805,0.9856104579964658,0.0003831180220004171,0.009901520796120167,0.25,0.8,300
5,39.7726318810244,0.9869447313287556,9.74547874648124e-05,0.009261433966457844,0.25,0.8,300
6,37.346514869403094,0.9926733058734083,0.0001507787819718942,0.009611573070287704,0.25,0.8,300
7,36.37934494339744,0.9678248829824391,0.00022786507906857878,0.007085759192705154,0.25,0.8,300
8,34.75958022686622,0.9746287669159925,0.0003313885536044836,0.013088115490972996,0.25,0.8,300
9,37.814354170255214,0.9829816841765454,0.00016310579667333513,0.013570555485785007,0.25,0.8,300
