sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,24.772369779847505,0.8569890913677941,0.0032594783697277308,0.027561182156205177,0.35,1.0,200,True
1,21.946325231921293,0.8149791414707935,0.006380259525030851,0.03227340430021286,0.35,1.0,200,True
2,28.48149712486913,0.9138310261589011,0.0013223567511886358,0.020286699756979942,0.35,1.0,200,True
3,29.177787846748252,0.8912106900823363,0.0011158051202073693,0.02710028365254402,0.35,1.0,200,True
4,28.72206304507995,0.9430128822201177,0.0013226568698883057,0.024590132758021355,0.35,1.0,200,True
5,26.19875011799472,0.8880099253100054,0.0022191740572452545,0.028381412848830223,0.35,1.0,200,True
6,23.005166004746695,0.8334444294448853,0.00409708684310317,0.03864173963665962,0.35,1.0,200,True
7,34.16469156768207,0.9595549268373149,0.00037944005453027785,0.016991596668958664,0.35,1.0,200,True
8,23.398181320401278,0.8367493831428461,0.0045339567586779594,0.027590034529566765,0.35,1.0,200,True
9,18.54508431013461,0.672975809561265,0.01378466933965683,0.047699399292469025,0.35,1.0,200,True
