sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,23.695471226085168,0.8588620057075875,0.0041767447255551815,0.02337787114083767,0.5,0.4,100,True
1,22.469332589878892,0.8429843167140882,0.0056563676334917545,0.034137651324272156,0.5,0.4,100,True
2,28.792134339833474,0.919634045067943,0.0012310761958360672,0.016357673332095146,0.5,0.4,100,True
3,29.659558852091614,0.8972164944186231,0.0009986452059820294,0.02596292458474636,0.5,0.4,100,True
4,28.95083505837183,0.935162980443922,0.0012547870865091681,0.02052236534655094,0.5,0.4,100,True
5,24.646332148313007,0.8692567543553379,0.0031727305613458157,0.028185870498418808,0.5,0.4,100,True
6,23.068971423456574,0.8416317990081857,0.004037333186715841,0.03533601015806198,0.5,0.4,100,True
7,30.120383638335582,0.9313060753239689,0.0009628838743083179,0.01439808588474989,0.5,0.4,100,True
8,22.400813295881296,0.8257450585900369,0.005704455077648163,0.03031279891729355,0.5,0.4,100,True
9,18.569956846228678,0.6896380531890904,0.013705948367714882,0.045375749468803406,0.5,0.4,100,True
