sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,24.22676461464824,0.838565816467161,0.003695801133289933,0.030163638293743134,0.35,1.0,500,True
1,21.847754397012228,0.8099942919123011,0.006526727229356766,0.03357778489589691,0.35,1.0,500,True
2,27.974178295244222,0.9031263377458564,0.0014862112002447248,0.02166641876101494,0.35,1.0,500,True
3,28.80787957117185,0.8839430198503127,0.0012150080874562263,0.028270091861486435,0.35,1.0,500,True
4,28.440995497112752,0.939813770607529,0.001411087578162551,0.026443133130669594,0.35,1.0,500,True
5,25.918744004612925,0.8770404150131037,0.0023669658694416285,0.029411260038614273,0.35,1.0,500,True
6,22.706197200035913,0.8233208933360429,0.0043890648521482944,0.03981418162584305,0.35,1.0,500,True
7,32.80519352410781,0.9509817294630349,0.0005189111107029021,0.01878429763019085,0.35,1.0,500,True
8,23.419649876070405,0.8325606189048018,0.00451159942895174,0.028679855167865753,0.35,1.0,500,True
9,18.400715669042874,0.6574438974104863,0.014250603504478931,0.050030335783958435,0.35,1.0,500,True
