sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,31.827598768167803,0.948337700929189,0.0006421332946047187,0.012935839593410492,0.5,1.0,100
1,37.121738593393694,0.9810459589349227,0.0001937746856128797,0.012365219183266163,0.5,1.0,100
2,33.42083729560247,0.9370271017692283,0.0004240476118866354,0.010849151760339737,0.5,1.0,100
3,40.09559502316934,0.9878638813001084,9.032493107952178e-05,0.008747849613428116,0.5,1.0,100
4,24.14121266655222,0.8662907576567606,0.0037978014443069696,0.01551001239567995,0.5,1.0,100
5,36.45653839547069,0.9798338803375223,0.00020912816398777068,0.009611858054995537,0.5,1.0,100
6,37.7920838941694,0.9878747863666192,0.00013607656001113355,0.011594888754189014,0.5,1.0,100
7,36.21430084893707,0.9340702376267859,0.00023669126676395535,0.008336647413671017,0.5,1.0,100
8,34.62983566217952,0.9730214465051982,0.0003414380771573633,0.012177360244095325,0.5,1.0,100
9,36.32083118504443,0.9742688179569717,0.00023004969989415258,0.016701482236385345,0.5,1.0,100
