sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,29.912010932935537,0.927645035856956,0.0009981227340176702,0.022792674601078033,1.0,0.6,500
1,33.19655600036114,0.9601567813086682,0.00047842651838436723,0.021887609735131264,1.0,0.6,500
2,29.99442498548489,0.8631312254531803,0.0009333743946626782,0.018490489572286606,1.0,0.6,500
3,33.14212691165607,0.9371212226972061,0.00044787253136746585,0.015926679596304893,1.0,0.6,500
4,23.002263646866723,0.8346504138415474,0.004936590790748596,0.026240667328238487,1.0,0.6,500
5,33.085533272375734,0.9497652405871019,0.0004544782277662307,0.019392583519220352,1.0,0.6,500
6,33.411596355335725,0.9735283169153428,0.0003731058968696743,0.018350305035710335,1.0,0.6,500
7,32.3670053530214,0.8640463793077444,0.0005739997723139822,0.015802152454853058,1.0,0.6,500
8,33.42451401738766,0.9661968277519333,0.00045065488666296005,0.019199158996343613,1.0,0.6,500
9,31.832024522874267,0.9460288467322033,0.000646699161734432,0.02911554090678692,1.0,0.6,500
