sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.5723831806918,0.5382530378503926,0.02153509296476841,0.05214136838912964,0.05,1.2,200,False
1,18.180944594799172,0.6826310997556901,0.01518365927040577,0.05343594402074814,0.05,1.2,200,False
2,26.425242983035602,0.7946197931159535,0.002123117446899414,0.03186711668968201,0.05,1.2,200,False
3,28.634988986971315,0.8725665805142798,0.001264352584257722,0.04710879549384117,0.05,1.2,200,False
4,19.877144031395318,0.6608237256904186,0.010137692093849182,0.06848753988742828,0.05,1.2,200,False
5,20.09566874170175,0.6857986389531997,0.009046894498169422,0.04876899719238281,0.05,1.2,200,False
6,19.745964491198343,0.6229088297235117,0.008677513338625431,0.05947878211736679,0.05,1.2,200,False
7,25.880273078259748,0.7791259980797037,0.0025561421643942595,0.04202064126729965,0.05,1.2,200,False
8,18.543319796117267,0.6248230646099243,0.013866392895579338,0.05472005158662796,0.05,1.2,200,False
9,19.414024769479877,0.7580751469262991,0.011285019107162952,0.06238507851958275,0.05,1.2,200,False
