sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,22.72936774873118,0.8045411089891893,0.005217329598963261,0.03903418779373169,0.7,1.4,400,True
1,21.489723387930955,0.7990760002201144,0.007087589241564274,0.038832418620586395,0.7,1.4,400,True
2,25.256288654411115,0.8527907737538216,0.0027788779698312283,0.028728600591421127,0.7,1.4,400,True
3,27.143039626852456,0.8521909708648793,0.0017826379043981433,0.03300756588578224,0.7,1.4,400,True
4,27.885093902738962,0.9374014447501815,0.0016037774039432406,0.031488582491874695,0.7,1.4,400,True
5,25.70222112681257,0.8641056094496555,0.0024879651609808207,0.03276892378926277,0.7,1.4,400,True
6,22.211443925986526,0.8056928789474611,0.004918666090816259,0.04424573481082916,0.7,1.4,400,True
7,30.404828181875093,0.939736960396186,0.00090183992870152,0.023743875324726105,0.7,1.4,400,True
8,23.46440759741403,0.8223699854102497,0.004465342033654451,0.03438534960150719,0.7,1.4,400,True
9,17.972529242807415,0.6091957521188516,0.015727214515209198,0.058662548661231995,0.7,1.4,400,True
