sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,23.289884250295678,0.8138491404614646,0.004585604649037123,0.03571142256259918,0.7,1.2,300,True
1,21.85924018104533,0.8097251432050852,0.006509488448500633,0.036502476781606674,0.7,1.2,300,True
2,26.427191668906968,0.8780941887590248,0.002122164936736226,0.026072490960359573,0.7,1.2,300,True
3,27.907775619787625,0.8656100757869445,0.0014948223251849413,0.031322624534368515,0.7,1.2,300,True
4,28.165448736101062,0.9378265640145731,0.001503518084064126,0.02977021597325802,0.7,1.2,300,True
5,25.736405933478213,0.8657686472517199,0.002468458376824856,0.031240731477737427,0.7,1.2,300,True
6,22.503068733464715,0.8159815547844251,0.004599226638674736,0.042611293494701385,0.7,1.2,300,True
7,31.14204382255176,0.942407973333655,0.0007610407192260027,0.021739592775702477,0.7,1.2,300,True
8,23.463253820595682,0.827829446512879,0.0044665285386145115,0.03160912171006203,0.7,1.2,300,True
9,18.19429544129076,0.6282913734268245,0.014944289810955524,0.05560567229986191,0.7,1.2,300,True
