sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,33.01517174973658,0.9581452244652437,0.0004885037778876722,0.013146472163498402,0.25,0.8,200
1,40.52177306950034,0.989190805591912,8.857141801854596e-05,0.010676131583750248,0.25,0.8,200
2,34.76159723376889,0.9572435265370444,0.00031141433282755315,0.010292313061654568,0.25,0.8,200
3,44.09078827066012,0.9929847049270252,3.599882256821729e-05,0.00830310769379139,0.25,0.8,200
4,24.990709181727603,0.8831278418747744,0.003123076166957617,0.015464798547327518,0.25,0.8,200
5,37.426584869471974,0.9775683005620083,0.00016726608737371862,0.00948665663599968,0.25,0.8,200
6,40.10710415808088,0.9921642106537726,7.98511755419895e-05,0.010821005329489708,0.25,0.8,200
7,36.96021227307726,0.9487351220066518,0.00019933845032937825,0.008121990598738194,0.25,0.8,200
8,36.87495537215195,0.9804822921568395,0.000203610397875309,0.011422446928918362,0.25,0.8,200
9,37.49002853008147,0.9816273867130526,0.00017575266247149557,0.015745149925351143,0.25,0.8,200
