sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.424907374705857,0.5348776849197383,0.022278929129242897,0.05173754692077637,0.05,1.4,100,False
1,18.18921915609032,0.6814029712713049,0.015154757536947727,0.05416709557175636,0.05,1.4,100,False
2,26.272049910283734,0.7959462611584804,0.002199344802647829,0.032792169600725174,0.05,1.4,100,False
3,28.557966762035395,0.8707278791540644,0.0012869759229943156,0.04858173429965973,0.05,1.4,100,False
4,20.087643722704346,0.671466621974439,0.009658043272793293,0.07031647861003876,0.05,1.4,100,False
5,20.17848083089207,0.6908218526472799,0.008876021020114422,0.049964532256126404,0.05,1.4,100,False
6,19.679304034935768,0.6163210668976232,0.00881173275411129,0.0600459948182106,0.05,1.4,100,False
7,26.11625822143159,0.7862885922599119,0.0024209534749388695,0.042758405208587646,0.05,1.4,100,False
8,18.670188246098142,0.6368892703673922,0.013467180542647839,0.054367054253816605,0.05,1.4,100,False
9,19.39935640155819,0.7516458082516577,0.011323199607431889,0.0639549121260643,0.05,1.4,100,False
