sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,26.573256735315343,0.8594114275480423,0.0021530764643102884,0.03003264218568802,0.5,1.0,500
1,33.03917077355188,0.9467385172905445,0.0004960824153386056,0.024462828412652016,0.5,1.0,500
2,27.28872526597933,0.8963213155288307,0.0017403066158294678,0.024205639958381653,0.5,1.0,500
3,31.58036974794602,0.957078369809132,0.0006416971446014941,0.02318442426621914,0.5,1.0,500
4,30.52811820751102,0.9693311618331539,0.0008726532687433064,0.021168069913983345,0.5,1.0,500
5,30.022045345363573,0.953507487928366,0.0009201568318530917,0.020659569650888443,0.5,1.0,500
6,29.04546611614171,0.9492576612069265,0.0010196358198300004,0.022289395332336426,0.5,1.0,500
7,32.810005649579466,0.9502908579766812,0.0005183364264667034,0.011543354019522667,0.5,1.0,500
8,30.94626365863793,0.9408795695590437,0.0007973869796842337,0.021515749394893646,0.5,1.0,500
9,28.35170282318962,0.896987936322943,0.0014412341406568885,0.029993070289492607,0.5,1.0,500
