sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.577885194907557,0.45024866963166776,0.027076750993728638,0.07403048127889633,0.7,0.2,400,False
1,18.704613643155156,0.6642868929696439,0.013458899222314358,0.0795774981379509,0.7,0.2,400,False
2,25.060648781863094,0.7035611131850169,0.002906922483816743,0.0481300987303257,0.7,0.2,400,False
3,26.901520509172986,0.810153835077056,0.0018845821032300591,0.05892268568277359,0.7,0.2,400,False
4,18.884634117425257,0.5580217916248376,0.01274060644209385,0.08404558897018433,0.7,0.2,400,False
5,19.57761958669579,0.6170024261304998,0.010193056426942348,0.05562780052423477,0.7,0.2,400,False
6,19.632298982471305,0.6117970362135103,0.008907622657716274,0.06400081515312195,0.7,0.2,400,False
7,25.51853544026621,0.6990207064016438,0.002778169699013233,0.052499741315841675,0.7,0.2,400,False
8,19.077660922389292,0.6186702405241613,0.012261099182069302,0.07085996121168137,0.7,0.2,400,False
9,19.20430207499531,0.7105830601853597,0.01184335071593523,0.07904434949159622,0.7,0.2,400,False
