sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,32.46976137700937,0.9651131335611314,0.0005538713885471225,0.01126193068921566,0.35,0.9,10,9.999999999999999e-06,0.0215443469003188,True
1,32.44336125835513,0.960782003445768,0.0005690295365639031,0.013256958685815334,0.35,0.9,10,9.999999999999999e-06,0.0215443469003188,True
2,31.63440087049662,0.9479341805903905,0.0006398205878213048,0.007821687497198582,0.35,0.9,10,9.999999999999999e-06,0.0001,True
3,36.636143790388445,0.9558592658447653,0.0002003331173909828,0.004217984154820442,0.35,0.9,10,9.999999999999999e-06,0.0046415888336127,True
4,33.061130002273885,0.9613414037015416,0.00048701296327635646,0.007911991328001022,0.35,0.9,10,9.999999999999999e-06,0.0021544346900318,True
5,35.33566580127451,0.9633578334553446,0.0002707072126213461,0.004587449133396149,0.35,0.9,10,9.999999999999999e-06,0.01,True
6,30.002022460765588,0.9682184036886483,0.0008180681033991277,0.006626269314438105,0.35,0.9,10,9.999999999999999e-06,0.0021544346900318,True
7,44.083957969436575,0.9858298055189436,3.865596590912901e-05,0.0028911472763866186,0.35,0.9,10,9.999999999999999e-06,0.0021544346900318,True
8,31.368075213504618,0.940531928303687,0.0007235824014060199,0.00833432748913765,0.35,0.9,10,9.999999999999999e-06,0.0215443469003188,True
9,20.607872764729308,0.814351182691145,0.008572697639465332,0.01739778183400631,0.35,0.9,10,9.999999999999999e-06,0.0215443469003188,True
