sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.567394979273715,0.5398928668981525,0.02155984379351139,0.05445854365825653,0.07,1.0,50,False
1,18.21303996007948,0.6852934216984272,0.015071861445903778,0.054417598992586136,0.07,1.0,50,False
2,26.208588304375443,0.7826421744754527,0.002231718972325325,0.031038157641887665,0.07,1.0,50,False
3,28.2281951414299,0.8713943808767324,0.0013885055668652058,0.04639444127678871,0.07,1.0,50,False
4,19.815680534426573,0.652639741005665,0.010282185859978199,0.06868760287761688,0.07,1.0,50,False
5,20.003229780031475,0.6811557681393094,0.009241520427167416,0.04822440445423126,0.07,1.0,50,False
6,19.743169714074128,0.6230307185040379,0.008683099411427975,0.05815979093313217,0.07,1.0,50,False
7,25.735009809817893,0.776566746007455,0.0026430862490087748,0.040768999606370926,0.07,1.0,50,False
8,18.597480367424865,0.627598204376487,0.013694540597498417,0.05470827966928482,0.07,1.0,50,False
9,19.45767079058757,0.7661598660839939,0.011172174476087093,0.059693947434425354,0.07,1.0,50,False
