sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.327370284781956,0.5204665263246293,0.022784948348999023,0.05442807823419571,0.35,1.2,50,False
1,18.143143362182705,0.6724514172799184,0.015316394157707691,0.05509965866804123,0.35,1.2,50,False
2,26.070879739195245,0.7817223814257946,0.0023036175407469273,0.03263267129659653,0.35,1.2,50,False
3,28.288419225660732,0.8648272200352517,0.0013693838845938444,0.04844025522470474,0.35,1.2,50,False
4,19.670873277285633,0.6517518617567365,0.010630805976688862,0.0705956220626831,0.35,1.2,50,False
5,19.838460715435566,0.6659627221618725,0.009598874486982822,0.04962136596441269,0.35,1.2,50,False
6,19.933659088958912,0.6336483687974663,0.008310473524034023,0.060548096895217896,0.35,1.2,50,False
7,25.896843578120993,0.7762332211500389,0.002546407748013735,0.0414772666990757,0.35,1.2,50,False
8,18.575141752139498,0.6161522606834173,0.013765161857008934,0.05544070154428482,0.35,1.2,50,False
9,19.395966633617917,0.7439388395189183,0.011332040652632713,0.06435579806566238,0.35,1.2,50,False
