sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,-168.27796402486425,2.2705414977344663e-18,6.579326827259494e+16,2394339072.0,0.05,0.6,100
1,-175.11588968941902,3.5271951508635793e-19,3.24384311337812e+17,3345451264.0,0.05,0.6,100
2,-168.339038131782,3.867643338487816e-18,6.359195579947418e+16,1767467904.0,0.05,0.6,100
3,-167.12184147722937,1.7158897115286415e-18,4.759390270154342e+16,2015435648.0,0.05,0.6,100
4,-165.31390826499268,-2.2796612051529262e-18,3.3499965372235776e+16,1237320960.0,0.05,0.6,100
5,-160.98075867953537,2.893308349600755e-16,1.1591570197315584e+16,822590336.0,0.05,0.6,100
6,-167.73917630714803,2.534437026900692e-18,4.863057036784435e+16,1352500736.0,0.05,0.6,100
7,-162.61522909225366,-5.0758745308376014e-18,1.807736702500864e+16,1244476928.0,0.05,0.6,100
8,-176.2131834667024,-2.1546510901072305e-19,4.14585255983317e+17,2909598720.0,0.05,0.6,100
9,-173.00953035067093,-4.165630955594281e-20,1.9717770513167155e+17,3558438144.0,0.05,0.6,100
