sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,23.836982734621873,0.8857432185017523,0.004042842425405979,0.022541720420122147,0.05,0.4,25,True
1,21.789563701940992,0.831690637700301,0.006614766549319029,0.033513497561216354,0.05,0.4,25,True
2,29.590472630356572,0.9337244308458725,0.0010243563447147608,0.013731597922742367,0.05,0.4,25,True
3,31.180891118661673,0.9251913276719174,0.0007035225862637162,0.022576451301574707,0.05,0.4,25,True
4,28.961320865335573,0.9625812816915128,0.0012517609866335988,0.017806624993681908,0.05,0.4,25,True
5,25.583256506719252,0.9027542694878089,0.0025570590514689684,0.026711484417319298,0.05,0.4,25,True
6,23.412102937227978,0.8708201734686964,0.0037306235171854496,0.032841432839632034,0.05,0.4,25,True
7,30.20125109949707,0.9636173521402082,0.0009451204678043723,0.013730796054005623,0.05,0.4,25,True
8,22.30776308471028,0.8336694723207089,0.005827995482832193,0.030419837683439255,0.05,0.4,25,True
9,18.514838626999282,0.693689753527905,0.01388100627809763,0.04291420802474022,0.05,0.4,25,True
