sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,24.68880872839902,0.49665813000718473,0.0033228001557290554,0.10763167589902878,0.5,0.2,300
1,28.193114264181716,0.6745016372275334,0.0015141171170398593,0.08727897703647614,0.5,0.2,300
2,24.947278679574314,0.38119092918509545,0.002983805490657687,0.09664099663496017,0.5,0.2,300
3,27.07335256952867,0.5513391774056443,0.0018114730482921004,0.0927024707198143,0.5,0.2,300
4,20.30287600578284,0.39830422299606116,0.009191066958010197,0.10122476518154144,0.5,0.2,300
5,24.918678756423756,0.49721467416465354,0.0029798783361911774,0.10299664735794067,0.5,0.2,300
6,25.411408099736697,0.4874686380601762,0.0023542409762740135,0.10020548105239868,0.5,0.2,300
7,25.20490944780118,0.4503762349493559,0.0029862169176340103,0.09313520789146423,0.5,0.2,300
8,27.40825814842017,0.5917356618915773,0.0018008173210546374,0.09362965822219849,0.5,0.2,300
9,26.025371308753243,0.5935381135958082,0.0024624515790492296,0.10261315852403641,0.5,0.2,300
