sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,33.43912751456255,0.9615752575794086,0.0004430699918884784,0.011498886160552502,0.25,1.0,300
1,39.92885738528666,0.987107837516949,0.00010152784670935944,0.010153265669941902,0.25,1.0,300
2,35.58086531721544,0.964983437821592,0.00025787652703002095,0.010033810511231422,0.25,1.0,300
3,42.09035732737142,0.9916620134261617,5.7059951359406114e-05,0.007591845467686653,0.25,1.0,300
4,26.222923378917713,0.9104243585218986,0.002351587638258934,0.013050866313278675,0.25,1.0,300
5,39.053461565197225,0.984848512707603,0.00011500593245727941,0.008075528778135777,0.25,1.0,300
6,39.28734981498635,0.9903008869557927,9.643990051699802e-05,0.01028045080602169,0.25,1.0,300
7,38.32909357055648,0.9576454772945528,0.00014544639270752668,0.006816635373979807,0.25,1.0,300
8,34.446918536562656,0.9699341236114871,0.00035612599458545446,0.01038165669888258,0.25,1.0,300
9,37.52640005420754,0.9769035834892124,0.00017428692081011832,0.014400558546185493,0.25,1.0,300
